id,lat,lon
51233,49.09597200,9.76138000
51234,49.09598500,9.76126200
51235,49.09597100,9.76142400
51236,49.09673700,9.76196200
51237,49.09682700,9.76182800
51238,49.09681300,9.76174600
51239,53.07001900,14.26097300
51240,51.36365000,10.87763000
51242,50.89348300,11.68657400
51243,51.85411500,11.58240800
51244,51.85411600,11.58246200
51245,50.66108840,10.65255060
51246,52.27904700,7.71812200
51247,52.26247100,7.72908700
51248,52.27414600,7.71694500
51249,52.26069300,7.79022200
51250,52.30506800,7.98018000
51251,52.30707900,7.98822700
51252,51.33000000,7.04000000
51253,51.34000000,7.02000000
51254,49.18409400,6.73873000
51255,49.25172500,6.86014100
51256,49.24909400,6.90191900
51257,49.25818300,6.85233800
51258,49.25534200,6.87825500
51259,49.24812300,6.88605800
51260,49.24427300,6.86799300
51261,49.24228000,6.83693100
51262,49.22175300,6.80861400
51263,49.24784200,6.83695700
51264,51.86566400,10.67655300
51265,49.24913300,7.36549100
51266,49.25008600,7.35396900
51267,49.25661900,7.37729000
51268,49.24916800,7.35981100
51269,50.55268700,6.23813500
51270,50.78452500,6.15762200
51271,50.78369100,6.13397600
51272,49.52209000,11.26683000
51273,49.51112000,11.27801000
51274,49.51112000,11.27801000
51275,50.17885200,10.90792600
51276,50.27164900,10.96943500
51494,49.65950000,10.08860000
51495,49.99219200,10.24749800
51496,49.99898600,10.24176600
51497,50.07599800,10.03738100
51498,49.79431000,10.34136000
51499,49.79430000,10.34136000
51500,49.89991000,9.95989000
51501,49.89990000,9.95990000
51502,49.90926000,10.34679000
51503,54.17301700,10.03679900
51504,51.43450000,14.24451000
51505,49.72268100,8.60262200
51506,49.23188200,8.36991500
51507,48.52450500,8.56274000
51508,52.31246800,13.63231400
51509,51.38701300,8.58205500
51510,51.90259000,8.61647900
51511,51.72598800,8.75688200
51512,51.71386200,8.74078500
51513,51.67014000,8.60056200
51514,51.61676200,8.89738900
51515,52.36775900,9.00422100
51516,52.20204700,8.79816900
51517,51.86529600,9.09552600
51518,51.70968700,8.77375000
51519,51.71854000,8.74745800
51520,52.19752800,8.71202300
51521,52.19935500,8.71714200
51522,52.28131400,8.90990800
51523,52.11212700,8.67036200
51524,52.11619700,8.66454600
51525,52.16746100,8.63335300
51526,52.13512000,8.55272850
51527,52.14107400,8.55891500
51528,51.94521900,9.41055300
51529,51.82876400,9.45114600
51530,52.29010400,9.33557800
51531,52.43416400,9.32728600
51544,50.59882597,9.70476906
51549,49.08217225,9.06670024
51550,48.61767993,10.25253165
51551,48.91442912,8.53163297
51552,48.28625848,8.81239123
51553,49.01378228,8.31121905
51554,48.16288860,8.86040913
51555,48.88443294,8.50997238
51557,48.61489288,13.17815005
51558,47.77003710,9.17311099
51559,50.73810087,12.49171046
51560,52.49774630,7.32715690
51561,52.20602690,8.05879500
51562,48.30897952,7.79166435
51563,48.30972343,7.78883462
51564,48.56237620,7.95879210
51565,48.56302320,7.95584339
51569,48.23038900,9.88539600
51570,49.77258834,9.58014928
51571,48.12544628,10.10959673
51572,48.12472834,10.11214617
51573,49.62171446,9.73071511
51574,51.26709921,9.97007028
51577,49.39280010,8.59561150
51578,51.59463871,8.48551386
51580,48.48208284,9.91131028
51581,53.58051520,7.90784280
51582,53.51542271,10.08191512
51583,49.14738963,9.21742315
51584,48.45499550,9.38847410
51588,48.93987333,8.40359467
51589,48.94325610,8.40845502
51590,48.93869013,8.41214488
51591,50.76299377,8.15634877
51592,50.82012780,12.54410420
51593,50.81867446,12.53696559
51594,48.30574462,11.89111163
51595,50.87997519,7.93535269
51596,50.31743125,7.49779462
51597,49.35107527,8.63217841
51598,48.71228799,9.16740458
51599,48.61652756,8.90857597
51600,47.73697867,7.55067048
51601,48.18840468,11.55091390
51602,47.59877683,7.60326069
51603,49.20715225,9.48088821
51604,51.59516190,8.48511421
51605,48.24650220,9.22309970
51606,51.48924283,6.88441994
51611,48.45389330,9.09690620
51612,50.94183483,6.65194911
51613,50.72236848,9.00546865
51614,49.24368480,8.87989130
51615,51.73307828,7.16748224
51616,48.55785174,10.85277237
51619,48.21963515,10.12662734
51621,52.48554834,9.84485466
51622,48.54551395,9.05619374
51623,49.10278192,9.20193643
51624,51.92720077,7.36362712
51625,48.09630288,11.96227631
51626,48.70471752,9.24844787
51627,50.89391268,10.56883578
51628,49.15455381,9.20308288
51629,47.99954783,10.15266484
51630,47.69473588,9.82806726
51631,49.95761171,11.60224206
51632,47.91025733,9.90019091
51634,48.46508522,7.93174760
51636,51.38571732,7.76838295
51637,48.84839424,9.12593030
51638,49.08480137,9.19499867
51639,49.32079570,8.56779756
51640,49.31691607,8.57592734
51644,50.04436030,8.16211690
51646,50.08298980,8.25175320
51647,50.04422300,8.15804270
51648,50.08862000,8.43528000
51649,50.02714350,8.28016892
51650,50.07636000,8.24130000
51651,47.62799535,12.99608074
51653,48.46911517,11.50923601
51654,48.21099919,11.95391901
51655,53.06065463,9.17097353
51657,53.07862930,8.80941625
51658,48.45727643,8.69627054
51659,49.07617081,9.14644834
51660,49.10163010,9.21369211
51661,47.68249983,10.04044009
51663,49.24446069,8.87887510
51664,48.69381978,9.30378248
51665,49.03628584,8.70201466
51666,48.50709500,8.82795640
51667,48.86749828,12.57396592
51668,49.95248846,11.56717803
51669,48.50709500,8.82795640
51670,50.59919347,7.43344885
51671,49.43675961,11.85776682
51672,51.40610436,8.57507464
51673,50.29270839,8.25399699
51674,48.04128183,11.66094863
51675,47.99731221,11.67587637
51676,48.93175093,9.17907152
51677,51.82095347,12.30063344
51678,49.06215629,8.79755505
51679,51.53764086,7.17831732
53904,49.59279822,11.01458570
53905,50.45448929,7.87322926
53906,48.61456738,8.90319278
53907,47.86149207,8.78609979
53908,48.74156183,9.03318855
53909,48.41350484,10.42951289
53910,48.52175623,8.83569900
53911,52.08500685,9.34206120
53912,47.52939290,11.11787520
53913,52.35476148,10.44060636
53914,53.53934084,7.96657329
53915,53.85255221,8.71220225
53916,52.02547091,8.88937167
53917,48.48806428,9.20712687
53921,48.47971383,9.18769022
53922,48.49361041,9.19416514
53924,48.48502203,9.19397381
53925,48.49807640,9.20486746
53926,48.50060315,9.17680365
53927,48.56480410,9.22838801
53928,53.07269059,8.92531290
53929,48.54671475,9.20611171
53930,50.84178755,12.44477869
53931,48.51982627,9.22792250
53932,48.53215798,9.20313210
53933,52.17680287,11.62774249
53934,52.03295415,8.55326506
53936,54.17527000,10.04818990
53937,54.17580970,10.02694910
53938,54.17901803,10.01686443
53939,53.53318866,8.13187512
53940,52.42421653,7.08449370
53941,52.61600430,6.84414990
53943,52.48787000,6.88469000
53944,52.42616060,7.07153230
53945,52.60390190,6.85257780
53948,53.05332169,8.74198034
53950,52.20392371,8.56759276
53951,48.23231272,9.68370405
53952,48.72026462,9.12897642
53953,48.72034095,9.12894691
53954,47.61092100,12.20185435
53955,47.61254116,12.20064199
53956,49.66336593,12.14942672
53957,49.39898042,11.03775736
53958,53.56529476,13.26851349
53959,48.69030149,9.41836703
53960,47.84738221,10.28286843
53961,53.10245663,8.81662895
53963,47.87852590,10.22792380
53964,47.81745924,8.33349446
53966,48.43886198,11.85383483
53967,53.49323899,9.12310402
53968,48.40984194,11.79692595
53969,48.20462161,9.68915901
53971,51.23279270,6.69813340
53972,51.23833060,6.79957590
53973,51.22603900,6.78738550
53975,48.27834594,8.09296622
53976,51.28974774,14.10564959
53977,49.41880275,7.61268101
53978,50.44205724,7.66645841
53979,48.94206572,10.37146566
53980,47.84346491,12.08229346
53981,53.41145022,7.44022665
53982,52.59813624,8.11632446
53983,52.59820467,8.11594895
53985,48.16809738,7.65387540
53986,51.52583858,7.00835651
53987,48.47207725,11.96633940
54491,51.19797202,11.99832651
54493,50.55115020,9.71563700
54496,51.27899185,7.23811186
54498,53.39342222,8.01349969
54499,53.48711370,8.48286319
54500,53.43735755,7.09521130
54501,51.52113868,7.07451738
54502,51.15373493,14.02065643
54503,48.53226536,9.28926932
54504,53.01478609,7.85092746
54506,51.37666203,11.28653698
54507,48.77898865,11.43075822
54512,53.85247504,8.71340122
54513,48.26411004,10.84069750
54514,48.63996601,9.44444329
54515,49.47528148,11.10428063
54516,49.29718855,8.63016178
54517,51.93222330,10.41844060
54518,53.01190199,8.70371118
54519,49.10816054,9.12862157
54520,53.10070841,8.81465648
54521,51.05219816,6.21857861
54522,49.37273133,8.07034074
54523,49.37142770,8.07737530
54527,51.13718984,14.18546689
54528,51.50707000,14.64091000
54529,51.50332105,14.63699738
54531,51.50555340,14.64578033
54532,51.51252615,14.71862751
54533,51.39636541,14.57340285
54534,48.93311448,8.63444604
54537,50.00191347,8.71510184
54538,49.99847552,8.70947680
54539,48.40130152,10.02263520
54540,51.22726234,6.60113988
54541,48.80465115,9.26880988
54542,49.25008286,9.92778315
54543,52.13136417,8.65842009
54544,52.96244061,11.16634862
54545,49.97333395,10.87512735
54546,50.74087232,8.27922805
54547,51.00591559,10.18242577
54548,51.00605399,10.18240431
54549,51.00607761,10.18239358
54550,51.00609112,10.18239358
54551,47.54137504,10.25854599
54553,48.14982590,11.57238023
54554,48.15383085,11.57324002
54555,49.32260710,12.12169137
54556,47.80736122,10.87323751
54557,48.18591952,11.23682120
54558,47.98571285,11.86508449
54560,48.69389158,9.31820695
54561,48.78281723,9.17531264
54562,48.73467977,9.29850544
54563,48.77239265,11.45214455
54565,49.09503640,9.38056041
54566,49.23289715,8.77057078
54567,48.16188921,7.79457169
54568,48.70155345,9.30548201
54569,48.73677600,9.31702942
55126,48.74507498,9.10264226
55127,48.74121569,9.31313558
55128,48.75944246,9.29352641
55129,48.90171140,8.57655333
55130,48.74020886,9.31225352
55704,47.68933114,9.12536263
55705,48.86119798,9.46858887
55706,48.93266783,8.47637970
55707,48.93362843,8.47899880
55708,48.92998269,8.47076122
55710,49.10064811,9.19168076
55711,48.16484863,11.47149564
55713,48.93673000,12.03205000
55714,49.35897000,12.15777000
55715,48.93306000,12.03794000
55716,49.00976150,12.09236130
55717,49.01815960,12.02884890
55718,49.01413000,12.13751000
55719,49.01717540,12.06427890
55720,53.48005446,9.05643598
56298,52.00174771,8.56976623
56299,47.76968380,9.29579356
56300,48.73880900,9.30675988
56301,52.41477885,9.64299841
56302,48.73047491,9.31749846
56303,48.71837548,9.31864130
56304,48.18591446,11.23852708
56306,51.71698102,14.32230853
56307,51.71694804,14.32233938
56308,51.74608258,14.63857403
56309,51.74085348,14.64234705
56310,53.35976809,10.20323233
56311,53.12475612,8.08737694
56312,52.32888620,7.22749370
56313,50.21762047,11.93724463
56314,48.74252345,9.30669364
56315,49.20491078,9.48801603
56316,49.20489325,9.48805090
56317,49.20490727,9.48802944
56318,48.73480000,9.32235187
56319,48.78130999,9.17620696
56320,48.78054999,9.19146678
56321,48.74470522,9.32122597
56322,52.32888620,7.22749370
56323,48.49001414,9.86158038
56324,52.32888620,7.22749370
56327,48.49613840,9.21027460
56328,48.49018400,9.20920670
56329,48.91569622,8.66991473
56330,48.70301089,9.00481069
56331,52.50009044,13.73588215
56332,48.73938794,9.29925531
56334,51.98808280,10.27014110
56337,52.56734929,10.78746500
56338,50.15356630,8.18183380
56339,53.19044400,10.36933300
56340,53.19050000,10.36938900
56341,53.54802200,10.01277800
56342,51.22000300,6.81611400
56343,51.44997500,6.88310600
56344,51.49816900,6.83571400
56345,51.08380600,6.55323700
56346,50.70099500,7.13668100
56347,50.92098900,6.93492000
56348,50.74764400,6.85878400
56349,51.42796300,6.76033200
56350,54.31212500,10.10999200
56351,54.06948100,9.94386100
56352,53.88988100,9.52062800
56353,53.03666700,8.67222200
56354,51.49488400,7.33791200
56355,52.38676000,9.73351700
56356,52.38676000,9.73351700
56357,50.05085100,8.57229600
56358,51.50342000,7.46873000
56359,48.86795000,9.04144700
56360,51.40241000,12.28257000
56361,51.40241000,12.28257000
56362,51.40241000,12.28257000
56363,51.41088000,12.29452000
56364,51.41088000,12.29452000
56365,51.41088000,12.29452000
56366,51.42839400,6.88569200
56367,52.27396100,9.85696800
56368,51.43010600,6.86741700
56369,47.75429600,8.85229100
56370,50.38247300,6.92750200
56371,52.47153900,13.45612000
56372,52.34138900,8.22166700
56373,50.80916700,6.64222200
56374,50.81222200,7.03666700
56375,52.52564000,8.36682000
56376,52.46936700,8.37548700
56377,52.55168000,7.53103000
56378,52.03125800,7.10323200
56379,51.78773800,7.61928100
56380,51.63937400,7.26340700
56381,52.31416700,7.87527800
56382,51.62118300,8.88645000
56383,49.93773300,6.64221700
56384,49.84363600,7.86924200
56385,53.99872900,10.77957700
56386,53.99444400,10.78055600
56387,54.02472200,10.75555600
56388,52.68155000,8.80496000
56389,52.27430700,8.05630300
56390,52.48662000,7.54560000
56391,52.69051200,7.28919500
56392,52.69416700,7.30388900
56393,52.69391700,7.29853600
56394,52.32583300,7.42972200
56395,52.30327100,7.15522000
56396,52.30916700,7.15972200
56397,52.49802400,6.96689600
56398,52.32000000,8.34305600
56399,52.30338000,8.12662999
56400,52.55511600,7.94684400
56401,52.54930000,7.95600000
56402,52.11273300,8.18335000
56403,52.47750000,7.83027800
56404,52.43111100,7.74555600
56405,52.34608300,7.97573300
56406,52.52938300,8.31006700
56407,52.58648300,8.21631700
56408,51.46626700,7.01361200
56409,51.48551100,6.97796100
56410,51.48548100,6.97796100
56411,51.76224000,6.18795000
56412,51.73910300,6.29327800
56413,51.45611700,6.37468300
56414,51.43873120,6.41650120
56415,51.75745000,6.39753300
56416,51.46735000,6.46836700
56417,51.44527800,6.26833300
56418,51.62700000,6.20150000
56419,51.32666700,6.96861100
56420,51.11277800,6.95305600
56421,51.25200000,6.97160000
56422,51.28123300,7.03153300
56423,51.19524800,6.55377400
56424,51.20503900,6.68907500
56425,51.57616300,6.51240300
56426,51.72981700,6.59315000
56427,51.54333300,6.59750000
56428,51.69105000,6.86673300
56429,51.61173300,6.37390000
56430,51.59876400,6.68047100
56431,51.66678000,6.60881300
56432,51.65533300,6.62761900
56433,51.67501700,6.62671700
56434,51.66477000,6.60894000
56435,51.66516300,6.45353900
56436,50.87538300,6.14548300
56437,50.57861100,6.26222200
56438,50.85075000,6.36668300
56439,50.84606700,6.35815000
56440,50.81711700,6.35525000
56441,50.68830000,6.48347000
56442,52.52938300,8.31006700
56443,50.98695000,6.57351700
56444,50.95414900,6.64170200
56445,50.95138900,6.63333300
56446,50.94660600,6.62532900
56447,50.80216100,6.81561100
56448,50.81252500,6.81431500
56449,50.87170300,6.69380900
56450,50.90378300,6.67926700
56451,50.82527800,6.98138900
56452,50.59109280,6.65032040
56453,50.68934300,6.65112200
56454,50.72165500,7.02587800
56455,50.72207500,7.02501200
56456,50.77450000,7.44811700
56457,50.77847500,7.27076000
56458,50.77331500,7.31414800
56459,50.67821700,7.19345000
56460,50.62611100,7.01666700
56461,50.62139100,7.02230100
56462,50.90359100,7.39986300
56463,50.63243300,6.95128300
56464,50.79264900,7.20562800
56465,50.66081700,6.89208300
56466,51.95638900,7.00222200
56467,52.12387000,7.10246000
56468,51.82595100,6.93106400
56469,51.76805000,6.83816700
56470,51.82943300,7.04241700
56471,52.09198900,7.23573400
56472,51.89450200,6.98376700
56473,51.93055600,7.34861100
56474,51.65640000,7.34766900
56475,51.65902500,6.96582000
56476,51.67027800,6.96916700
56477,51.66459700,7.13406600
56478,51.58281400,7.21245300
56479,51.58283700,7.21204200
56480,52.04527800,7.46916700
56481,52.25765600,7.63032600
56482,52.37901000,7.60371000
56483,52.26583300,7.71583300
56484,52.41858300,7.83615000
56485,52.36772000,7.71673000
56486,52.20989000,7.32225000
56487,51.79946700,7.73398300
56488,51.92652700,7.84659100
56489,51.84333300,7.82777800
56490,51.85631900,8.28974800
56491,51.80727100,8.43297200
56492,51.71578300,9.18392700
56493,51.77814300,9.38784900
56494,51.81941200,9.23274500
56495,51.80350000,9.11100000
56496,51.62194000,9.01197000
56497,51.99056000,9.11174000
56498,52.37886900,8.61426800
56499,52.27540000,8.70993300
56500,52.28916700,8.54472200
56501,52.43228300,8.62370000
56502,52.43316000,8.61517000
56503,52.37372100,8.45609100
56504,51.40991700,7.45141700
56505,51.39472200,8.06888900
56506,51.19432100,8.72317600
56507,51.04750000,8.39166700
56508,50.98678300,8.25731700
56509,50.89861700,7.87558300
56510,50.96136700,7.99443300
56511,50.92550000,8.41190000
56512,50.91155000,8.10330000
56513,50.78940000,7.99966700
56514,50.87777800,8.02555600
56515,50.86786700,8.00898300
56516,51.49677800,8.12878000
56517,51.49241700,8.12600000
56518,51.69000000,7.46611100
56519,51.66514300,7.63601900
56520,51.66055600,7.63166700
56521,50.79113300,7.86938300
56522,49.78581000,7.64827000
56523,50.22977100,7.13814100
56524,50.35126700,7.04198300
56525,50.32951900,7.22058100
56526,50.38805600,7.40500000
56527,50.29947000,7.31244000
56528,50.15466700,7.55560000
56529,50.07184100,7.43992200
56530,50.05265000,7.60728300
56531,50.05088300,7.61065000
56532,49.98530200,7.52699800
56533,50.23193400,7.58825400
56534,49.74914400,6.61948000
56535,49.91861100,7.06777800
56536,49.73750000,7.08280000
56537,49.98505000,6.89099500
56538,49.81113300,7.12105000
56539,49.97500000,6.52333300
56540,49.97051000,6.52162000
56541,49.84676700,6.45750000
56542,50.08909800,6.27380800
56543,50.20388900,6.42277800
56544,50.28941700,6.67281700
56545,50.28599000,6.91836000
56546,50.25428300,7.00983300
56547,50.19679900,6.82781000
56548,50.19523600,6.83130000
56549,49.65553300,6.94261700
56550,49.70067700,6.57463600
56551,49.69605000,6.57508300
56552,49.60697100,6.55677800
56553,49.81986400,6.75245000
56554,49.60495000,6.41601700
56555,49.96939600,7.89336300
56556,49.96138900,8.01722200
56557,51.41008100,6.75260800
56558,51.47231900,7.01832200
56559,51.46051700,7.01335200
56560,51.45565800,7.01085700
56561,51.44651400,7.00948300
56562,51.45885600,7.01649700
56563,51.45192500,7.01208300
56564,51.44782200,7.01370800
56565,51.45575300,7.01638900
56566,51.44797600,7.00940600
56567,51.45808000,7.01795200
56568,51.43652500,6.99890300
56569,51.43725700,7.00594700
56570,51.43165800,7.00219600
56571,51.42765100,6.98109700
56572,51.44645400,6.99435000
56573,51.48861100,6.97805600
56574,51.47241700,7.04320800
56575,51.47166500,7.05284700
56576,51.44785500,7.07706500
56577,51.46353700,7.01678400
56578,51.46446500,7.00186600
56579,51.39806400,7.04792800
56580,51.42048300,7.02503300
56581,51.45827000,7.01090300
56582,51.45583300,7.00611100
56583,51.46083300,7.01444400
56584,51.42777800,6.88500000
56585,51.42611100,6.88166700
56586,51.42972200,6.88250000
56587,51.42494700,6.88221400
56588,51.43002300,6.88727100
56589,51.40722200,6.87000000
56590,51.45055600,6.85916700
56591,51.42450800,6.86421700
56592,51.43305600,6.92500000
56593,51.42805600,6.84416700
56594,51.09025000,6.60419000
56595,50.68296700,7.07562600
56596,50.92294800,6.87572500
56597,50.92294800,6.87572500
56598,50.80161900,6.11109400
56599,50.78166700,6.50833300
56600,50.84329500,6.90407600
56601,50.84327100,6.90481100
56602,50.84329500,6.90407600
56603,50.87735000,6.69337800
56604,50.86972200,6.75750000
56605,50.62482800,6.96119200
56606,50.79179400,7.17868200
56607,50.82736800,7.10317600
56608,50.61287500,7.05455300
56609,51.96694100,7.64350400
56610,51.93964300,7.60887100
56611,51.97759700,7.60045800
56612,51.92232800,7.67395000
56613,51.92245500,7.63201900
56614,51.84350300,7.29465800
56615,51.70631900,7.39301000
56616,51.86035300,7.49171100
56617,51.65653300,6.94664200
56618,51.59482200,7.12957500
56619,51.56164400,7.20823600
56620,52.20541100,7.21102200
56621,52.15901900,7.31929700
56622,51.81165300,8.13376700
56623,52.03279700,8.54191700
56624,51.93211700,8.60865600
56625,51.84605300,8.32053300
56626,52.06055500,8.64436800
56627,52.30377300,8.90486200
56628,51.50283900,7.21192500
56629,51.49690800,7.19231700
56630,51.46805600,7.27083300
56631,51.49926400,7.48023900
56632,51.51055000,7.46956900
56633,51.51640000,7.46178100
56634,51.51276400,7.45678900
56635,51.51666700,7.46949200
56636,51.51736600,7.46827500
56637,51.51190300,7.45832500
56638,51.51297000,7.47238000
56639,51.51173700,7.46315800
56640,51.51222800,7.46857500
56641,51.50910200,7.46078000
56642,51.49703900,7.45882800
56643,51.52027800,7.48861100
56644,51.53544400,7.47108900
56645,51.50656000,7.45774000
56646,51.50879700,7.45812900
56647,51.49416700,7.45388900
56648,51.51182700,7.46776300
56649,51.51550600,7.47228400
56650,51.49768500,7.47590900
56651,51.51276100,7.46805800
56652,51.51381700,7.47551400
56653,51.50416700,7.45833300
56654,51.50369200,7.45457800
56655,51.52286000,7.44332800
56656,51.53472200,7.45055600
56657,51.51661200,7.45729500
56658,51.49370200,7.41609300
56659,51.48918600,7.50245500
56660,51.48998300,7.50513300
56661,51.47595700,7.43684300
56662,51.48355000,7.46676700
56663,51.49868000,7.42022100
56664,51.42550700,7.48518400
56665,51.53758400,7.55350800
56666,51.52370300,7.55267900
56667,51.53361100,7.62472200
56668,51.55259600,7.54442500
56669,51.49777800,7.36250000
56670,51.51876700,7.33211700
56671,51.49944400,7.33333300
56672,51.50265400,7.33371500
56673,51.53083300,7.41416700
56674,51.54811700,7.38111700
56675,51.57088300,7.38010000
56676,51.49496100,7.55543800
56677,51.54914400,7.46267700
56678,51.37758100,7.45203100
56679,50.11233900,8.67758100
56680,50.12354400,8.65815000
56681,50.11270300,8.65286100
56682,50.13665900,8.60020000
56683,50.11567500,8.69767800
56684,50.15858600,8.63518300
56685,50.02711000,8.12039000
56686,50.33305600,6.94750000
56687,49.43355500,7.74673700
56688,48.02929500,7.85832800
56689,48.04305600,11.50972200
56690,48.99516400,12.11405800
56691,48.99516100,12.11405800
56692,49.88982900,10.91386000
56693,52.52371900,13.38058100
56694,52.51874400,13.40913600
56695,52.53595500,13.36884200
56696,52.53439800,13.39582400
56697,52.51897000,13.39024800
56698,52.53571200,13.40500800
56699,52.51983000,13.38025000
56700,52.52595600,13.37063300
56701,52.51042800,13.37384400
56702,52.52322300,13.36253700
56703,52.50409700,13.35309500
56704,52.52031400,13.34565500
56705,52.50783200,13.34913700
56706,52.51584600,13.38992200
56707,52.52912500,13.39584100
56708,52.53382000,13.40318500
56709,52.51038300,13.40906500
56710,52.52416700,13.42138900
56711,52.53048300,13.39135000
56712,52.50946700,13.38954300
56713,52.50824800,13.37650400
56714,52.51579000,13.41046000
56715,52.52281900,13.38096600
56716,52.50507300,13.34356900
56717,52.52867700,13.37884600
56718,52.52305600,13.46611100
56719,52.50088300,13.31680000
56720,52.50653900,13.32237500
56721,52.50553000,13.32281600
56722,52.50158500,13.33530100
56723,52.49941600,13.32908600
56724,52.49324900,13.31508600
56725,52.49095000,13.33055300
56726,52.51301500,13.32980200
56727,52.51366100,13.32277800
56728,52.51663200,13.30938500
56729,52.51891700,13.29571700
56730,52.51210000,13.30926100
56731,52.50682200,13.30628600
56732,52.50501200,13.29999300
56733,52.48375000,13.29667800
56734,52.51644800,13.26086200
56735,52.50878200,13.27276100
56736,52.53668700,13.26415100
56737,52.49677400,13.34486200
56738,52.47515500,13.32366700
56739,52.48866100,13.34083700
56740,52.47012500,13.34010000
56741,52.53960300,13.20577800
56742,52.52819600,13.22867600
56743,52.53333100,13.19688900
56744,52.55791400,13.21840300
56745,52.52661500,13.21690100
56746,52.55566700,13.19833300
56747,52.54761000,13.18358000
56748,52.53815100,13.21750500
56749,52.53365300,13.17444200
56750,52.51613900,13.47998900
56751,52.54444400,13.51972200
56752,52.53112600,13.46897900
56753,52.51166700,13.49750000
56754,52.50297700,13.48108400
56755,52.48118300,13.52646900
56756,52.50560300,13.51361500
56757,52.47170800,13.32800300
56758,52.46945200,13.37127900
56759,52.48389500,13.38594300
56760,52.44014000,13.38699400
56761,52.45966300,13.38496800
56762,52.46920800,13.37075000
56763,52.46920800,13.37075000
56764,52.50521700,13.32770900
56765,52.54838100,13.50116800
56766,52.48605700,13.42414600
56767,52.47774800,13.44789100
56768,52.46993300,13.44350000
56769,52.47764900,13.42736100
56770,52.45236400,13.42252300
56771,52.44067800,13.45944900
56772,52.43055800,13.45574100
56773,52.41652200,13.49694100
56774,52.48388900,13.44361100
56775,52.54059400,13.57431300
56776,52.57007600,13.56669800
56777,52.51289000,13.61214400
56778,52.47641000,13.60098300
56779,52.51371000,13.55423200
56780,52.54224600,13.54341300
56781,52.51091100,13.58769600
56782,52.52147600,13.58622600
56783,52.50843300,13.26058900
56784,52.50843300,13.26058900
56785,52.16098000,12.78159500
56786,52.28361100,13.02805600
56787,52.28361100,13.02805600
56788,52.29888900,13.28166700
56789,51.16740300,13.50090400
56790,51.32451800,12.32729900
56791,51.51943300,7.49855000
56792,52.43588600,7.07423100
56793,50.77277500,7.28412700
56794,49.91407300,7.07416700
56795,51.42853400,6.88705300
56796,51.51170000,7.46241200
56797,51.51745600,7.46717000
56798,51.51206100,7.46392000
56799,51.51500200,7.61340200
56800,50.91916700,6.93583300
56801,51.40669700,6.96587100
56802,50.20975000,6.49040000
56803,50.96388900,6.60833300
56804,51.19203800,11.96363400
56805,52.29723700,10.51453800
56806,52.29723700,10.51453800
56807,52.29723700,10.51453800
56808,51.89292000,7.58415000
56809,51.99750000,7.63527800
56810,51.19578000,8.53798000
56811,51.57072200,7.10188600
56812,52.91384400,8.42599900
56813,52.91491400,8.42427300
56814,50.97993300,6.84744100
56815,51.50883900,6.93512400
56816,52.23108000,7.87682600
56817,52.23373800,7.88204000
56818,51.46769500,7.59680500
56819,52.89732000,10.44708000
56820,51.71472200,8.73861100
56821,48.14811900,11.46516600
56822,52.52591800,13.31429200
56823,51.22128100,6.81762800
56824,51.00385000,6.33060000
56825,50.80624000,7.22045300
56826,49.78110100,10.24480900
56827,48.05988400,10.84648000
56828,48.05831600,10.84785000
56829,49.94551000,10.01645000
56830,48.41879000,10.81201000
56831,48.60591000,9.63182000
56832,48.41266000,10.91146000
56833,49.74856000,11.51404000
56834,50.26826800,9.88190300
56835,50.26355400,9.88099600
56836,48.93283600,12.70608900
56837,48.93124700,12.70598000
56838,48.52127000,9.80628400
56839,49.89829400,9.39415400
56840,49.77938200,10.24631200
56841,47.82999000,11.90740000
56842,49.34940700,8.63055000
56843,47.92840900,11.40169900
56844,50.87492700,11.84665900
56845,52.01653000,8.63373000
56846,52.07195200,8.66528900
56847,47.82887600,12.59060200
56848,47.82789000,12.59104400
56849,51.63151300,7.87278900
56850,51.22287700,7.67039800
56851,49.74845900,11.50998100
56852,48.96654490,9.27829810
56853,51.22316800,7.66752400
56854,48.43754800,10.21334400
56855,47.92683700,11.40294400
56856,51.40304000,10.41451000
56857,48.95204500,9.04354500
56858,51.40399700,10.41698800
56859,49.69591700,6.57385000
56860,51.15806900,7.22686100
56861,50.80937300,7.22004200
56862,51.41164700,7.49922300
56863,51.62971500,7.87282100
56864,50.81792600,6.21555800
56865,50.81715300,6.21550900
56866,50.54821500,7.58498500
56867,49.24282000,10.35321000
56868,49.24093300,10.35590900
56869,48.58929600,13.36525500
56870,51.23295900,6.31820600
56871,48.58854000,13.36671000
56872,51.66163900,6.45214400
56873,50.80707400,6.64485600
56874,49.94426600,10.02035600
56875,49.94188800,7.40281400
56876,51.66542050,7.13075060
56877,51.49888070,7.61820480
56878,52.51145000,8.06920000
56879,51.51615400,7.46216800
56880,51.51615400,7.46216800
56881,51.51615400,7.46216800
56882,51.51615400,7.46216800
56883,51.51615400,7.46216800
56884,51.53070700,7.52209600
56885,50.92833800,6.77801100
56886,49.75592600,9.95990500
56887,49.75087900,9.96311400
56888,51.53983800,6.88743000
56889,51.19546000,6.42384700
56890,50.85660800,12.31304800
56891,50.86087000,12.30796000
56892,50.00801700,7.66582200
56893,51.46837600,7.59406000
56894,50.39394700,7.38542900
56895,52.69425000,7.30356000
56896,50.89944400,7.15222200
56897,50.89819400,7.15189000
