id,title,power,lat,lon,station_id,plug
94113,DE*EWE*E0666*1,22,,,47359,CONNECTOR.AC.TYPE2.SOCKET
94114,DE*EWE*E0666*2,22,,,47359,CONNECTOR.AC.TYPE2.SOCKET
94117,Ladestation STW Brilon &#40;Kundenparkplatz Sparkasse Hochsauerland; Brilon&#41;*2,22,,,47361,CONNECTOR.AC.TYPE2.SOCKET
94118,Ladestation STW Brilon &#40;Kundenparkplatz Sparkasse Hochsauerland; Brilon&#41;*1,22,,,47361,CONNECTOR.AC.TYPE2.SOCKET
94115,DE*EBW*E900148*1,150,,,47362,CONNECTOR.DC.CCS.PLUG
94116,DE*EBW*E900148*2,150,,,47362,CONNECTOR.DC.CCS.PLUG
94120,DE*EBW*E900466*1,300,,,47365,CONNECTOR.DC.CCS.PLUG
94121,DE*EBW*E900466*2,300,,,47365,CONNECTOR.DC.CCS.PLUG
94122,DE*EBW*E900124*1,22,,,47366,CONNECTOR.AC.TYPE2.SOCKET
94123,DE*EBW*E900124*2,22,,,47366,CONNECTOR.AC.TYPE2.SOCKET
94125,DE*EBW*E900124*3,22,,,47366,CONNECTOR.AC.TYPE2.SOCKET
94126,DE*EBW*E900124*4,22,,,47366,CONNECTOR.AC.TYPE2.SOCKET
94127,GS Wärmesysteme GmbH,22,,,47367,CONNECTOR.AC.TYPE2.PLUG
94128,DE*EBW*E900687*1,300,,,47368,CONNECTOR.DC.CCS.PLUG
94129,DE*EBW*E900687*2,300,,,47368,CONNECTOR.DC.CCS.PLUG
94130,DE*EBW*E900687*3,50,,,47368,CONNECTOR.DC.CHADEMO.PLUG
94131,Ladestation 2,-,,,47370,CONNECTOR.AC.TYPE2.SOCKET
94132,Ladestation 1,-,,,47370,CONNECTOR.AC.TYPE2.SOCKET
95253,DE*EBW*E900205*1,150,,,47931,CONNECTOR.DC.CCS.PLUG
95254,DE*EBW*E900205*2,150,,,47931,CONNECTOR.DC.CCS.PLUG
95255,DE*EBW*E900205*3,50,,,47931,CONNECTOR.DC.CHADEMO.PLUG
95256,DE*EBW*E900149*1,150,,,47932,CONNECTOR.DC.CCS.PLUG
95257,DE*EBW*E900149*2,150,,,47932,CONNECTOR.DC.CCS.PLUG
96378,DE*EBW*E900394*1,150,,,48493,CONNECTOR.DC.CCS.PLUG
96379,DE*EBW*E900394*2,150,,,48493,CONNECTOR.DC.CCS.PLUG
96380,DE*EBW*E900395*1,150,,,48494,CONNECTOR.DC.CCS.PLUG
96381,DE*EBW*E900395*2,150,,,48494,CONNECTOR.DC.CCS.PLUG
97504,DE*EWE*E0655*1,22,,,49057,CONNECTOR.AC.TYPE2.SOCKET
97505,DE*EWE*E0655*2,22,,,49057,CONNECTOR.AC.TYPE2.SOCKET
97506,Neuer Ladepunkt,22,,,49058,CONNECTOR.AC.TYPE2.SOCKET
97507,DE*EBW*E800378*1,22,,,49059,CONNECTOR.AC.TYPE2.SOCKET
97508,DE*EBW*E800378*2,22,,,49059,CONNECTOR.AC.TYPE2.SOCKET
97509,DE*EBW*E800510*1,22,,,49060,CONNECTOR.AC.TYPE2.SOCKET
97510,DE*EBW*E800510*2,22,,,49060,CONNECTOR.AC.TYPE2.SOCKET
97511,DE*EBW*E900208*1,150,,,49061,CONNECTOR.DC.CCS.PLUG
97512,DE*EBW*E900208*2,150,,,49061,CONNECTOR.DC.CCS.PLUG
97513,DE*EBW*E900208*3,50,,,49061,CONNECTOR.DC.CHADEMO.PLUG
97516,Ladepunkt Rathausplatz1/Hamburger Str. 4 &#40;1&#41;,22,,,49063,CONNECTOR.AC.TYPE2.SOCKET
97517,Ladepunkt Rathausplatz1/Hamburger Str. 4 &#40;2&#41;,22,,,49063,CONNECTOR.AC.TYPE2.SOCKET
97515,DE*EBW*E800395*1,22,,,49064,CONNECTOR.AC.TYPE2.SOCKET
97518,DE*EBW*E800395*2,22,,,49064,CONNECTOR.AC.TYPE2.SOCKET
97519,Ladepunkt Mottenerstraße 13 &#40;1&#41;,11,50.41146000,9.73549400,49069,CONNECTOR.AC.TYPE2.SOCKET
97520,Ladepunkt Mottenerstraße 13 &#40;2&#41;,11,50.41146000,9.73549400,49069,CONNECTOR.AC.TYPE2.SOCKET
97523,Ladepunkt 1,22,50.35580247,9.75384495,49070,CONNECTOR.AC.TYPE2.SOCKET
97524,Ladepunkt 2,22,50.35576140,9.75369475,49070,CONNECTOR.AC.TYPE2.SOCKET
97525,Ladepunkt Mottenerstraße 13 &#40;3&#41;,11,50.41145711,9.73491868,49071,CONNECTOR.AC.TYPE2.SOCKET
97526,Ladepunkt Mottenerstraße 13 &#40;4&#41;,11,50.41136139,9.73509034,49071,CONNECTOR.AC.TYPE2.SOCKET
97525,Ladepunkt Mottenerstraße 13 &#40;3&#41;,11,50.41145711,9.73491868,49071,CONNECTOR.AC.TYPE2.SOCKET
97526,Ladepunkt Mottenerstraße 13 &#40;4&#41;,11,50.41136139,9.73509034,49071,CONNECTOR.AC.TYPE2.SOCKET
97529,Ladepunkt Maquardstraße 35 &#40;1&#41;,22,50.56428675,9.68610111,49073,CONNECTOR.AC.TYPE2.SOCKET
97530,Ladepunkt Maquardstraße 35 &#40;2&#41;,22,50.56428675,9.68610111,49073,CONNECTOR.AC.TYPE2.SOCKET
97531,DE*EBW*E900207*1,150,,,49074,CONNECTOR.DC.CCS.PLUG
97532,DE*EBW*E900207*2,150,,,49074,CONNECTOR.DC.CCS.PLUG
97533,DE*EBW*E900207*3,50,,,49074,CONNECTOR.DC.CHADEMO.PLUG
97534,DE*EBW*E900204*1,150,,,49075,CONNECTOR.DC.CCS.PLUG
97535,DE*EBW*E900204*2,150,,,49075,CONNECTOR.DC.CCS.PLUG
97536,DE*EBW*E900204*3,50,,,49075,CONNECTOR.DC.CHADEMO.PLUG
97539,DE*EBW*E900392*1,150,,,49077,CONNECTOR.DC.CCS.PLUG
97540,DE*EBW*E900392*2,150,,,49077,CONNECTOR.DC.CCS.PLUG
97541,DE*EBW*E900667*1,300,,,49078,CONNECTOR.DC.CCS.PLUG
97542,DE*EBW*E900667*2,300,,,49078,CONNECTOR.DC.CCS.PLUG
97543,DE*EBW*E900667*3,50,,,49078,CONNECTOR.DC.CHADEMO.PLUG
97544,DE*EBW*E900710*1,43,,,49079,CONNECTOR.AC.TYPE2.SOCKET
97545,DE*EBW*E900710*2,50,,,49079,CONNECTOR.DC.CCS.PLUG
97546,DE*EBW*E900710*3,50,,,49079,CONNECTOR.DC.CHADEMO.PLUG
97547,DE*EBW*E900604*1,42,,,49080,CONNECTOR.AC.TYPE2.PLUG
97548,DE*EBW*E900604*2,50,,,49080,CONNECTOR.DC.CHADEMO.PLUG
97549,DE*EBW*E900604*3,50,,,49080,CONNECTOR.DC.CCS.PLUG
97552,DE*EWE*E0614*1,22,,,49082,CONNECTOR.AC.TYPE2.SOCKET
97553,DE*EWE*E0614*2,21,,,49082,CONNECTOR.AC.TYPE2.SOCKET
97554,DE*EWE*E0676*1,22,,,49083,CONNECTOR.AC.TYPE2.SOCKET
97555,DE*EWE*E0676*2,22,,,49083,CONNECTOR.AC.TYPE2.SOCKET
97556,BB-9774-1,22,,,49084,CONNECTOR.AC.TYPE2.SOCKET
97557,BB-9764-3,22,,,49084,CONNECTOR.AC.TYPE2.SOCKET
97560,BE-1506-4,22,,,49086,CONNECTOR.AC.TYPE2.SOCKET
97561,BE-1516-2,22,,,49086,CONNECTOR.AC.TYPE2.SOCKET
97558,DE*EBW*E900393*1,150,,,49087,CONNECTOR.DC.CCS.PLUG
97559,DE*EBW*E900393*2,150,,,49087,CONNECTOR.DC.CCS.PLUG
97562,BC-5053-4,22,47.71543600,11.75351800,49088,CONNECTOR.AC.TYPE2.SOCKET
97563,BC-5054-0,22,47.71543600,11.75351800,49088,CONNECTOR.AC.TYPE2.SOCKET
97564,BC-5028-1,22,47.69353700,11.77180500,49089,CONNECTOR.AC.TYPE2.SOCKET
97565,BC-5029-8,22,47.69353700,11.77180500,49089,CONNECTOR.AC.TYPE2.SOCKET
97566,BC-4772-3,22,47.69082500,11.77125200,49090,CONNECTOR.AC.TYPE2.SOCKET
97567,BC-4771-7,22,47.69082500,11.77125200,49090,CONNECTOR.AC.TYPE2.SOCKET
97568,DE*EBW*E900403*1,150,,,49091,CONNECTOR.DC.CCS.PLUG
97569,DE*EBW*E900403*2,150,,,49091,CONNECTOR.DC.CCS.PLUG
97570,DE*EBW*E900404*1,150,,,49092,CONNECTOR.DC.CCS.PLUG
97571,DE*EBW*E900404*2,150,,,49092,CONNECTOR.DC.CCS.PLUG
97572,DE*EBW*E901000*1,43,,,49093,CONNECTOR.AC.TYPE2.SOCKET
97573,DE*EBW*E901000*2,50,,,49093,CONNECTOR.DC.CHADEMO.PLUG
97574,DE*EBW*E900494*1,75,,,49094,CONNECTOR.DC.CCS.PLUG
97575,DE*EBW*E900494*2,75,,,49094,CONNECTOR.DC.CCS.PLUG
97576,DE*EBW*E900235*1,300,,,49095,CONNECTOR.DC.CCS.PLUG
97577,DE*EBW*E900235*2,300,,,49095,CONNECTOR.DC.CCS.PLUG
97578,DE*EBW*E900235*3,50,,,49095,CONNECTOR.DC.CHADEMO.PLUG
97579,DE*EWE*EMCD1803*1,75,,,49096,CONNECTOR.DC.CCS.PLUG
97580,DE*EWE*EMCD1803*2,75,,,49096,CONNECTOR.DC.CCS.PLUG
97590,Ladepunkt - Bad Abbach Marktplatz / Gasthof zur Post &#40;1&#41;,22,48.93611000,12.03945000,49097,CONNECTOR.AC.TYPE2.SOCKET
97591,Ladepunkt - Bad Abbach Marktplatz / Gasthof zur Post &#40;2&#41;,22,48.93611000,12.03945000,49097,CONNECTOR.AC.TYPE2.SOCKET
97581,DE*EBW*E900381*1,150,,,49098,CONNECTOR.DC.CCS.PLUG
97582,DE*EBW*E900381*2,150,,,49098,CONNECTOR.DC.CCS.PLUG
97584,DE*EBW*E900380*1,150,,,49099,CONNECTOR.DC.CCS.PLUG
97585,DE*EBW*E900380*2,150,,,49099,CONNECTOR.DC.CCS.PLUG
97586,DE*EBW*E900237*1,150,,,49100,CONNECTOR.DC.CCS.PLUG
97587,DE*EBW*E900237*2,150,,,49100,CONNECTOR.DC.CCS.PLUG
97588,DE*EBW*E8159*1,150,,,49101,CONNECTOR.DC.CCS.PLUG
97589,DE*EBW*E8159*2,150,,,49101,CONNECTOR.DC.CCS.PLUG
97592,DE*EBW*E900384*1,150,,,49102,CONNECTOR.DC.CCS.PLUG
97593,DE*EBW*E900384*2,150,,,49102,CONNECTOR.DC.CCS.PLUG
97594,Ladepunkt - Parkplatz Altes Eisstadion II &#40;3/4&#41;,22,49.02058300,12.11093200,49103,CONNECTOR.AC.TYPE2.SOCKET
97595,Ladepunkt - Parkplatz Altes Eisstadion II &#40;4/4&#41;,22,49.02058300,12.11093200,49103,CONNECTOR.AC.TYPE2.SOCKET
97596,DE*EWE*EMCD0730*1,50,,,49104,CONNECTOR.DC.CCS.PLUG
97597,DE*EWE*EMCD0730*3,22,,,49104,CONNECTOR.AC.TYPE2.SOCKET
97598,DE*EBW*E901001*1,43,,,49105,CONNECTOR.DC.CCS.PLUG
97599,DE*EBW*E901001*2,50,,,49105,CONNECTOR.AC.TYPE2.PLUG
97600,DE*EBW*E901001*3,50,,,49105,CONNECTOR.DC.CHADEMO.PLUG
97601,DE*EBW*E800509*1,22,,,49107,CONNECTOR.AC.TYPE2.SOCKET
97602,DE*EBW*E800509*2,22,,,49107,CONNECTOR.AC.TYPE2.SOCKET
97603,DE*EBW*E900386*1,150,,,49108,CONNECTOR.DC.CCS.PLUG
97604,DE*EBW*E900386*2,150,,,49108,CONNECTOR.DC.CCS.PLUG
97605,DE*EBW*E900740*1,150,,,49109,CONNECTOR.DC.CCS.PLUG
97606,DE*EBW*E900740*2,150,,,49109,CONNECTOR.DC.CCS.PLUG
97607,DE*EBW*E900740*3,50,,,49109,CONNECTOR.DC.CHADEMO.PLUG
97609,Ladepunkt Wilhelm-Bratfisch-Straße 1&#40;1&#41;,11,50.27693310,9.37732226,49113,CONNECTOR.AC.TYPE2.SOCKET
97610,Ladepunkt Wilhelm-Bratfisch-Straße 1&#40;2&#41;,11,50.27693310,9.37730080,49113,CONNECTOR.AC.TYPE2.SOCKET
97611,E-Auto Stecker Typ 2 Dose AC 22kW*1,-,,,49114,CONNECTOR.AC.TYPE2.SOCKET
97613,E-Auto Stecker Typ 2 Dose AC 22kW*2,-,,,49114,CONNECTOR.AC.TYPE2.SOCKET
97614,DE*EBW*E900389*1,150,,,49115,CONNECTOR.DC.CCS.PLUG
97615,DE*EBW*E900389*2,150,,,49115,CONNECTOR.DC.CCS.PLUG
97616,DE*EBW*E900748*1,150,,,49116,CONNECTOR.DC.CCS.PLUG
97617,DE*EBW*E900748*2,150,,,49116,CONNECTOR.DC.CCS.PLUG
97618,DE*EBW*E900748*3,50,,,49116,CONNECTOR.DC.CHADEMO.PLUG
97619,Neuer Ladepunkt,-,,,49118,CONNECTOR.AC.TYPE2.SOCKET
97621,Sankt-Gebhard-Straße 3,22,47.67050854,9.17589177,49119,CONNECTOR.AC.TYPE2.SOCKET
97622,Ladestation Ebertplatz 1,22,,,49119,CONNECTOR.AC.TYPE2.SOCKET
97626,DE*EBW*E800358*2,22,,,49121,CONNECTOR.AC.TYPE2.PLUG
97627,DE*EBW*E800358*1,22,,,49121,CONNECTOR.AC.TYPE2.PLUG
97628,Neuer Ladepunkt,-,,,49124,
97630,Neuer Ladepunkt,-,,,49127,
97631,Neuer Ladepunkt,-,,,49128,
97632,Neuer Ladepunkt,-,,,49129,
97633,Neuer Ladepunkt,-,,,49130,
97635,Neuer Ladepunkt,-,,,49132,
97639,Neuer Ladepunkt,-,,,49136,
97641,Neuer Ladepunkt,-,,,49138,
97642,Neuer Ladepunkt,-,,,49139,
97643,Neuer Ladepunkt,-,,,49140,
97644,Neuer Ladepunkt,-,,,49141,
97645,Neuer Ladepunkt,-,,,49142,
97646,Neuer Ladepunkt,-,,,49143,
97647,Neuer Ladepunkt,-,,,49144,
97648,Neuer Ladepunkt,-,,,49145,
97649,Neuer Ladepunkt,-,,,49146,
97650,Neuer Ladepunkt,-,,,49147,
97651,Neuer Ladepunkt,-,,,49148,
97652,Neuer Ladepunkt,-,,,49149,
97653,Neuer Ladepunkt,-,,,49150,
97654,Neuer Ladepunkt,-,,,49151,
97656,Neuer Ladepunkt,-,,,49154,
97657,Neuer Ladepunkt,-,,,49156,
97658,Neuer Ladepunkt,-,,,49157,
97659,Neuer Ladepunkt,-,,,49158,
97660,Neuer Ladepunkt,-,,,49159,
97661,Neuer Ladepunkt,-,,,49161,
97662,Neuer Ladepunkt,-,,,49162,
97663,Neuer Ladepunkt,-,,,49163,
97664,Neuer Ladepunkt,-,,,49164,
97665,Neuer Ladepunkt,-,,,49165,
97666,Neuer Ladepunkt,-,,,49166,
97667,DE*EBW*EP005035*1,22,,,49168,CONNECTOR.AC.TYPE2.SOCKET
97670,DE*EBW*EP005035*2,22,,,49168,CONNECTOR.AC.TYPE2.SOCKET
97672,DE*EBW*EP005035*3,22,,,49168,CONNECTOR.AC.TYPE2.SOCKET
97674,DE*EBW*EP005035*4,22,,,49168,CONNECTOR.AC.TYPE2.SOCKET
97668,Neuer Ladepunkt*1,17,,,49169,CONNECTOR.AC.TYPE2.SOCKET
97669,Neuer Ladepunkt*2,22,,,49169,CONNECTOR.AC.TYPE2.SOCKET
97671,Neuer Ladepunkt*4,22,,,49170,CONNECTOR.AC.TYPE2.SOCKET
97673,Neuer Ladepunkt*3,22,,,49170,CONNECTOR.AC.TYPE2.SOCKET
97675,Neuer Ladepunkt*6,22,,,49171,CONNECTOR.AC.TYPE2.SOCKET
97676,Neuer Ladepunkt*5,22,,,49171,CONNECTOR.AC.TYPE2.SOCKET
97677,Neuer Ladepunkt*8,22,,,49172,CONNECTOR.AC.TYPE2.SOCKET
97678,Neuer Ladepunkt*7,22,,,49172,CONNECTOR.AC.TYPE2.SOCKET
97679,Neuer Ladepunkt*12,22,,,49173,CONNECTOR.AC.TYPE2.SOCKET
97680,Neuer Ladepunkt*9,22,,,49173,CONNECTOR.AC.TYPE2.SOCKET
97681,Neuer Ladepunkt*11,22,,,49173,CONNECTOR.AC.TYPE2.SOCKET
97682,Neuer Ladepunkt*10,22,,,49173,CONNECTOR.AC.TYPE2.SOCKET
97683,Neuer Ladepunkt*14,22,,,49174,CONNECTOR.AC.TYPE2.SOCKET
97684,Neuer Ladepunkt*13,22,,,49174,CONNECTOR.AC.TYPE2.SOCKET
97685,Neuer Ladepunkt*16,22,,,49175,CONNECTOR.AC.TYPE2.SOCKET
97686,Neuer Ladepunkt*15,22,,,49175,CONNECTOR.AC.TYPE2.SOCKET
97687,Neuer Ladepunkt*18,22,,,49176,CONNECTOR.AC.TYPE2.SOCKET
97688,Neuer Ladepunkt*17,22,,,49176,CONNECTOR.AC.TYPE2.SOCKET
97689,Neuer Ladepunkt*19,11,,,49177,CONNECTOR.AC.TYPE2.SOCKET
97690,Neuer Ladepunkt*20,11,,,49177,CONNECTOR.AC.TYPE2.SOCKET
97720,"Wolfsburg, Heinrich-Nordhoff-Str. 119-123*1",22,,,49181,CONNECTOR.AC.TYPE2.SOCKET
97721,"Wolfsburg, Heinrich-Nordhoff-Str. 119-123*3",22,,,49181,CONNECTOR.AC.TYPE2.SOCKET
97722,"Wolfsburg, Heinrich-Nordhoff-Str. 119-123*4",22,,,49181,CONNECTOR.AC.TYPE2.SOCKET
97723,"Wolfsburg, Heinrich-Nordhoff-Str. 119-123*2",50,,,49181,CONNECTOR.DC.CCS.PLUG
97724,"Wolfsburg, Heinrich-Nordhoff-Str. 119-123*5",22,,,49181,CONNECTOR.AC.TYPE2.SOCKET
97725,"Calberlah, Hauptstr. 85*1",22,,,49182,CONNECTOR.AC.TYPE2.SOCKET
97726,"Calberlah, Hauptstr. 85*2",22,,,49182,CONNECTOR.AC.TYPE2.SOCKET
97727,"Velpke, Grafhorster Str. 6*2",22,,,49183,CONNECTOR.AC.TYPE2.SOCKET
97728,"Velpke, Grafhorster Str. 6*1",22,,,49183,CONNECTOR.AC.TYPE2.SOCKET
97733,"Weyhausen, Eichenweg 1*1",22,,,49185,CONNECTOR.AC.TYPE2.SOCKET
97734,"Weyhausen, Eichenweg 1*2",22,,,49185,CONNECTOR.AC.TYPE2.SOCKET
97735,"Jembke, Hauptstr. 34*1",22,,,49186,CONNECTOR.AC.TYPE2.SOCKET
97736,"Jembke, Hauptstr. 34*2",22,,,49186,CONNECTOR.AC.TYPE2.SOCKET
97737,"Wolfsburg, Hugo-Junkers-Weg 11*1",22,,,49187,CONNECTOR.AC.TYPE2.SOCKET
97738,"Wolfsburg, Hugo-Junkers-Weg 11*2",22,,,49187,CONNECTOR.AC.TYPE2.SOCKET
97739,DE*EBW*E900218*1,150,,,49188,CONNECTOR.DC.CCS.PLUG
97740,DE*EBW*E900218*2,150,,,49188,CONNECTOR.DC.CCS.PLUG
97741,DE*EBW*E900218*3,50,,,49188,CONNECTOR.DC.CHADEMO.PLUG
97745,DE*EWE*E0623*1,22,,,49189,CONNECTOR.AC.TYPE2.SOCKET
97746,DE*EWE*E0623*2,22,,,49189,CONNECTOR.AC.TYPE2.SOCKET
97747,DE*EWE*E0644*1,22,,,49190,CONNECTOR.AC.TYPE2.SOCKET
97748,DE*EWE*E0644*2,22,,,49190,CONNECTOR.AC.TYPE2.SOCKET
97749,DE*EWE*E0633*1,22,,,49191,CONNECTOR.AC.TYPE2.SOCKET
97750,DE*EWE*E0633*2,22,,,49191,CONNECTOR.AC.TYPE2.SOCKET
97751,DE*EBW*E900665*1,300,,,49192,CONNECTOR.DC.CCS.PLUG
97752,DE*EBW*E900665*2,300,,,49192,CONNECTOR.DC.CCS.PLUG
97753,DE*EBW*E900665*3,50,,,49192,CONNECTOR.DC.CHADEMO.PLUG
97757,DE*EBW*E900742*1,150,,,49194,CONNECTOR.DC.CCS.PLUG
97758,DE*EBW*E900742*2,150,,,49194,CONNECTOR.DC.CCS.PLUG
97759,DE*EBW*E900742*3,50,,,49194,CONNECTOR.DC.CHADEMO.PLUG
97760,DE*EBW*E900662*1,22,,,49195,CONNECTOR.AC.TYPE2.PLUG
97761,DE*EBW*E900662*2,50,,,49195,CONNECTOR.DC.CHADEMO.PLUG
97762,DE*EBW*E900662*3,50,,,49195,CONNECTOR.DC.CCS.PLUG
97763,DE*EBW*E900448*1,50,,,49196,CONNECTOR.DC.CCS.PLUG
97764,DE*EBW*E900448*2,50,,,49196,CONNECTOR.DC.CCS.PLUG
97765,DE*EBW*E900202*1,150,,,49197,CONNECTOR.DC.CCS.PLUG
97766,DE*EBW*E900202*2,150,,,49197,CONNECTOR.DC.CCS.PLUG
97767,DE*EBW*E900202*3,50,,,49197,CONNECTOR.DC.CHADEMO.PLUG
97768,DE*EBW*E900203*1,150,,,49198,CONNECTOR.DC.CCS.PLUG
97769,DE*EBW*E900203*2,150,,,49198,CONNECTOR.DC.CCS.PLUG
97770,DE*EBW*E900203*3,50,,,49198,CONNECTOR.DC.CHADEMO.PLUG
97771,DE*EBW*E900651*1,150,,,49199,CONNECTOR.DC.CCS.PLUG
97772,DE*EBW*E900651*2,50,,,49199,CONNECTOR.DC.CHADEMO.PLUG
97773,DE*EBW*E900651*3,22,,,49199,CONNECTOR.AC.TYPE2.PLUG
97774,DE*EBW*E900249*1,43,,,49200,CONNECTOR.AC.TYPE2.PLUG
97775,DE*EBW*E900249*2,50,,,49200,CONNECTOR.DC.CHADEMO.PLUG
97776,DE*EBW*E900249*3,50,,,49200,CONNECTOR.DC.CCS.PLUG
97777,DE*EBW*E900916*1,43,,,49201,CONNECTOR.AC.TYPE2.PLUG
97778,DE*EBW*E900916*2,50,,,49201,CONNECTOR.DC.CCS.PLUG
97779,DE*EBW*E900916*3,50,,,49201,CONNECTOR.DC.CHADEMO.PLUG
97780,DE*EBW*E900598*1,43,,,49202,CONNECTOR.AC.TYPE2.PLUG
97781,DE*EBW*E900598*2,50,,,49202,CONNECTOR.DC.CCS.PLUG
97782,DE*EBW*E900598*3,50,,,49202,CONNECTOR.DC.CHADEMO.PLUG
97783,DE*EBW*E900146*1,150,,,49203,CONNECTOR.DC.CCS.PLUG
97784,DE*EBW*E900146*2,150,,,49203,CONNECTOR.DC.CCS.PLUG
97785,DE*EBW*E900145*1,150,,,49204,CONNECTOR.DC.CCS.PLUG
97786,DE*EBW*E900145*2,150,,,49204,CONNECTOR.DC.CCS.PLUG
97787,DE*EBW*E900859*1,22,,,49205,CONNECTOR.AC.TYPE2.PLUG
97788,DE*EBW*E900859*2,50,,,49205,CONNECTOR.DC.CHADEMO.PLUG
97789,DE*EBW*E900859*3,50,,,49205,CONNECTOR.DC.CCS.PLUG
97790,DE*EWE*E0705*1,22,,,49208,CONNECTOR.AC.TYPE2.SOCKET
97791,DE*EWE*E0705*2,22,,,49208,CONNECTOR.AC.TYPE2.SOCKET
97793,DE*EWE*EMCD1578*1,75,,,49210,CONNECTOR.DC.CCS.PLUG
97794,DE*EWE*EMCD1578*3,22,,,49210,CONNECTOR.AC.TYPE2.SOCKET
97796,"Hahlweg, Gemeinde Künzell*1",22,,,49213,CONNECTOR.AC.TYPE2.SOCKET
97797,"Hahlweg, Gemeinde Künzell*2",23,,,49213,CONNECTOR.AC.TYPE2.SOCKET
98789,Ladepunkt Neustadter Str. 22 &#40;1&#41;,150,50.27135200,10.96870400,49709,CONNECTOR.DC.CCS.PLUG
98790,Ladepunkt Neustadter Str. 22 &#40;2&#41;,150,50.27135200,10.96870400,49709,CONNECTOR.DC.CCS.PLUG
98791,Ladepunkt Neustadter Str. 22 &#40;3&#41;,22,50.27135200,10.96870400,49709,CONNECTOR.AC.TYPE2.SOCKET
98792,Ladepunkt Kehrlesgasse 7 &#40;1&#41;,150,50.17886600,10.90782900,49710,CONNECTOR.DC.CCS.PLUG
98793,Ladepunkt Kehrlesgasse 7 &#40;2&#41;,150,50.17886600,10.90782900,49710,CONNECTOR.DC.CCS.PLUG
98794,Ladepunkt Kehrlesgasse 7 &#40;3&#41;,22,50.17886600,10.90782900,49710,CONNECTOR.AC.TYPE2.SOCKET
98795,Ladepunkt Dietersdorfer Str. 22 a &#40;1&#41;,150,50.21794000,10.82572700,49711,CONNECTOR.DC.CCS.PLUG
98796,Ladepunkt Dietersdorfer Str. 22 a &#40;2&#41;,150,50.21794000,10.82572700,49711,CONNECTOR.DC.CCS.PLUG
98797,Ladepunkt Dietersdorfer Str. 22 a &#40;3&#41;,22,50.21794000,10.82572700,49711,CONNECTOR.AC.TYPE2.SOCKET
98798,Ladepunkt 1 - OTH Parkplatz,22,,12.09782400,49713,CONNECTOR.AC.TYPE2.SOCKET
98799,Ladepunkt 2 - OTH Parkplatz,22,,12.09782400,49713,CONNECTOR.AC.TYPE2.SOCKET
98800,Ladepunkt 1 - Asklepios Klinik Burglengenfeld,22,49.20338000,12.03372000,49714,CONNECTOR.AC.TYPE2.SOCKET
98801,Ladepunkt 2 - Asklepios Klinik Burglengenfeld,18,49.20338000,12.03372000,49714,CONNECTOR.AC.TYPE2.SOCKET
98802,Ladepunkt - IBIS/NOVOTEL Stobäusplatz &#40;1&#41;,22,,12.10950100,49715,CONNECTOR.AC.TYPE2.SOCKET
98803,Ladepunkt - IBIS/NOVOTEL Stobäusplatz &#40;2&#41;,22,,12.10950100,49715,CONNECTOR.AC.TYPE2.SOCKET
98804,Ladepunkt - BKH - medbo Bezirksklinikum &#40;1&#41;,22,48.99875000,12.08979000,49716,CONNECTOR.AC.TYPE2.SOCKET
98805,Ladepunkt - BKH - medbo Bezirksklinikum &#40;2&#41;,22,48.99875000,12.08979000,49716,CONNECTOR.AC.TYPE2.SOCKET
98806,Ladepunkt - Schäfer's Süße Werbung &#40;1&#41;,22,48.92491200,12.01049900,49717,CONNECTOR.AC.TYPE2.SOCKET
98807,Ladepunkt - Schäfer's Süße Werbung &#40;2&#41;,22,48.92491200,12.01049900,49717,CONNECTOR.AC.TYPE2.SOCKET
98808,Ladepunkt - Hotel Ibis Styles &#40;1&#41;,22,49.02886100,12.08308300,49718,CONNECTOR.AC.TYPE2.SOCKET
98809,Ladepunkt - Hotel Ibis Styles &#40;2&#41;,22,49.02886100,12.08308300,49718,CONNECTOR.AC.TYPE2.SOCKET
98810,DE*EWE*E0645*1,22,,,49720,CONNECTOR.AC.TYPE2.SOCKET
98811,DE*EWE*E0645*2,22,,,49720,CONNECTOR.AC.TYPE2.SOCKET
98812,DE*EWE*EMCD1146*1,75,,,49721,CONNECTOR.DC.CCS.PLUG
98813,DE*EWE*EMCD1146*2,75,,,49721,CONNECTOR.DC.CCS.PLUG
98814,DE*EWE*EMCD1146*3,22,,,49721,CONNECTOR.AC.TYPE2.SOCKET
98815,DE*EWE*EMCD0246*1,75,,,49722,CONNECTOR.DC.CCS.PLUG
98816,DE*EWE*EMCD0246*2,75,,,49722,CONNECTOR.DC.CCS.PLUG
98817,DE*EBW*E900481*1,150,,,49723,CONNECTOR.DC.CCS.PLUG
98818,DE*EBW*E900481*2,150,,,49723,CONNECTOR.DC.CCS.PLUG
98986,Ladepunkt Am Hafen (1),22,,,49818,CONNECTOR.AC.TYPE2.SOCKET
98987,Ladepunkt Pflasterstraße 10 (1),22,,,49819,CONNECTOR.AC.TYPE2.SOCKET
98988,Ladepunkt Pflasterstraße 10 (2),22,,,49819,CONNECTOR.AC.TYPE2.SOCKET
98989,Ladepunkt Werderstraße 38 (1),22,,,49820,CONNECTOR.AC.TYPE2.SOCKET
98990,Ladepunkt Werderstraße 38 (2),22,,,49820,CONNECTOR.AC.TYPE2.SOCKET
98991,Ladepunkt Am Röderberg 8 (1),22,,,49821,CONNECTOR.AC.TYPE2.SOCKET
