location_id,city,open_soon,postal_code,longitude,latitude,station_id,kw,charger_type,bundesland
dc26753,Bad Griesbach,0,94086,13.1974060000,48.4412010000,dc26753,11,destination,Bayern
dc24555,Rudesheim,0,65385,7.8679330000,49.9885470000,dc24555,22,destination,Hessen
dc24555,Rudesheim,0,65385,7.8679330000,49.9885470000,dc24555,22,destination,Hessen
dc25660,Dorsten,0,46284,6.9529760000,51.6847120000,dc25660,22,destination,Nordrhein-Westfalen
dc25660,Dorsten,0,46284,6.9529760000,51.6847120000,dc25660,22,destination,Nordrhein-Westfalen
dc25185,Dettelbach,0,97337,10.1610790000,49.8028130000,dc25185,22,destination,Bayern
dc33604,Neukirchen,0,94362,12.7540790000,48.9745120000,dc33604,17,destination,Bayern
dc25252,Busum,0,25761,8.8633840000,54.1304630000,dc25252,14,destination,Schleswig-Holstein
dc25252,Busum,0,25761,8.8633840000,54.1304630000,dc25252,14,destination,Schleswig-Holstein
dc25184,Dettelbach,0,97337,10.1699650000,49.8046360000,dc25184,22,destination,Bayern
dc25188,Helmstadt,0,97264,9.7106520000,49.7602740000,dc25188,11,destination,Bayern
dc25188,Helmstadt,0,97264,9.7106520000,49.7602740000,dc25188,11,destination,Bayern
dc21670,Dortmund,0,44143,7.5016190000,51.5168650000,dc21670,22,destination,Nordrhein-Westfalen
dc25914,Aiterhofen,0,94330,12.6205050000,48.8454490000,dc25914,22,destination,Bayern
dc18996,Bautzen,0,2625,14.4206770000,51.1687240000,dc18996,22,destination,Sachsen
dc18996,Bautzen,0,2625,14.4206770000,51.1687240000,dc18996,22,destination,Sachsen
dc25174,Horstel,0,48477,7.5639310000,52.2694770000,dc25174,22,destination,Nordrhein-Westfalen
dc23637,Erkrath,0,40699,6.9657530000,51.2052100000,dc23637,17,destination,Nordrhein-Westfalen
dc25114,Bispingen-Behringen,0,29646,9.9605860000,53.1125510000,dc25114,22,destination,Niedersachsen
dc25114,Bispingen-Behringen,0,29646,9.9605860000,53.1125510000,dc25114,22,destination,Niedersachsen
dc25614,Harpstedt,0,27243,8.5904900000,52.9099680000,dc25614,17,destination,Niedersachsen
dc25614,Harpstedt,0,27243,8.5904900000,52.9099680000,dc25614,17,destination,Niedersachsen
dc21667,Wemding,0,86650,10.7236530000,48.8749350000,dc21667,22,destination,Bayern
dc81543,Bad Krozingen,0,79189,7.6885180000,47.9216780000,dc81543,6,destination,Baden-Württemberg
dc81554,Roevershagen,0,18182,12.2291270000,54.1626560000,dc81554,11,destination,Mecklenburg-Vorpommern
dc81554,Roevershagen,0,18182,12.2291270000,54.1626560000,dc81554,11,destination,Mecklenburg-Vorpommern
dc29581,Bad Groenenbach,0,87730,10.2235300000,47.8702020000,dc29581,14,destination,Bayern
dc29581,Bad Groenenbach,0,87730,10.2235300000,47.8702020000,dc29581,14,destination,Bayern
dc17835,Murnau am Staffelsee,0,82418,11.1951360000,47.6685760000,dc17835,22,destination,Bayern
dc12841,Ruhpolding,0,83324,12.6457990000,47.7623550000,dc12841,11,destination,Bayern
dc38593,Weyarn,0,83629,11.8004280000,47.8578290000,dc38593,11,destination,Bayern
dc38593,Weyarn,0,83629,11.8004280000,47.8578290000,dc38593,11,destination,Bayern
dc16037,Willingen,0,34508,8.6105700000,51.2960390000,dc16037,11,destination,Hessen
dc51038,Neuruppin,0,16816,12.8096000000,52.9213930000,dc51038,22,destination,Brandenburg
dc31834,Bergisch Gladbach,0,51429,7.1599830000,50.9667320000,dc31834,14,destination,Nordrhein-Westfalen
dc31834,Bergisch Gladbach,0,51429,7.1599830000,50.9667320000,dc31834,14,destination,Nordrhein-Westfalen
dc18287,Celle,0,29221,10.0755880000,52.6204710000,dc18287,22,destination,Niedersachsen
dc18287,Celle,0,29221,10.0755880000,52.6204710000,dc18287,22,destination,Niedersachsen
dc18235,Rottach-Egern,0,83700,11.7578400000,47.6968410000,dc18235,14,destination,Bayern
dc17555,St. Peter-Ording,0,25826,8.6054790000,54.3142980000,dc17555,22,destination,Schleswig-Holstein
dc42523,Altenmarkt an der Alz,0,83352,12.5308880000,48.0028700000,dc42523,22,destination,Bayern
dc40522,Bayreuth,0,95448,11.5926130000,49.9342550000,dc40522,11,destination,Bayern
dc38626,Kronwieden,0,84180,12.4345570000,48.6282560000,dc38626,11,destination,Bayern
dc38626,Kronwieden,0,84180,12.4345570000,48.6282560000,dc38626,11,destination,Bayern
dc14169,Radolfzell,0,78315,8.9737960000,47.7411150000,dc14169,22,destination,Baden-Württemberg
dc14169,Radolfzell,0,78315,8.9737960000,47.7411150000,dc14169,22,destination,Baden-Württemberg
dc11693,Bad Salzschlirf,0,36364,9.5075810000,50.6159660000,dc11693,22,destination,Hessen
dc22636,Neustadt,0,23730,10.8021960000,54.0918100000,dc22636,11,destination,Schleswig-Holstein
dc20667,Weissenfeld,0,85622,11.7672680000,48.1313390000,dc20667,11,destination,Bayern
dc20667,Weissenfeld,0,85622,11.7672680000,48.1313390000,dc20667,11,destination,Bayern
dc20667,Weissenfeld,0,85622,11.7672680000,48.1313390000,dc20667,11,destination,Bayern
dc17007,Essen,0,45127,7.0075220000,51.4522380000,dc17007,17,destination,Nordrhein-Westfalen
dc17007,Essen,0,45127,7.0075220000,51.4522380000,dc17007,17,destination,Nordrhein-Westfalen
dc23368,Bremerhaven,0,27568,8.5730630000,53.5431430000,dc23368,22,destination,Bremen
dc16626,Osterfeld,0,6721,11.9346450000,51.0841110000,dc16626,11,destination,Sachsen-Anhalt
dc16626,Osterfeld,0,6721,11.9346450000,51.0841110000,dc16626,11,destination,Sachsen-Anhalt
dc16848,Wendeburg,0,38176,10.3988160000,52.3196130000,dc16848,17,destination,Niedersachsen
dc16848,Wendeburg,0,38176,10.3988160000,52.3196130000,dc16848,17,destination,Niedersachsen
dc531804,Gersthofen,0,86368,10.8746810000,48.4433800000,dc531804,11,destination,Bayern
dc531804,Gersthofen,0,86368,10.8746810000,48.4433800000,dc531804,11,destination,Bayern
dc13281,Wildeshausen,0,27793,8.4287780000,52.9007820000,dc13281,22,destination,Niedersachsen
dc13281,Wildeshausen,0,27793,8.4287780000,52.9007820000,dc13281,22,destination,Niedersachsen
dc55874,Gruenheide OT Freienbrink,0,15537,13.8006370000,52.3863280000,dc55874,11,destination,Brandenburg
dc55874,Gruenheide OT Freienbrink,0,15537,13.8006370000,52.3863280000,dc55874,11,destination,Brandenburg
dc55874,Gruenheide OT Freienbrink,0,15537,13.8006370000,52.3863280000,dc55874,11,destination,Brandenburg
dc34207,Fehmarn,0,23769,11.0869657000,54.4583040000,dc34207,22,destination,Schleswig-Holstein
dc34207,Fehmarn,0,23769,11.0869657000,54.4583040000,dc34207,22,destination,Schleswig-Holstein
dc15157,Bad Aibling,0,83043,11.9876990000,47.8848450000,dc15157,22,destination,Bayern
dc21982,Starnberg,0,82319,11.3410890000,47.9985440000,dc21982,11,destination,Bayern
dc536260,Pritzwalk,0,16928,12.1291350000,53.1632130000,dc536260,22,destination,Brandenburg
dc536260,Pritzwalk,0,16928,12.1291350000,53.1632130000,dc536260,22,destination,Brandenburg
dc30916,Rimbach,0,93485,12.8434930000,49.2411430000,dc30916,11,destination,Bayern
dc31953,Berlin,0,10405,13.4166161000,52.5281958000,dc31953,22,destination,Berlin
dc31953,Berlin,0,10405,13.4166161000,52.5281958000,dc31953,22,destination,Berlin
dc31953,Berlin,0,10405,13.4166161000,52.5281958000,dc31953,22,destination,Berlin
dc29286,Kehl,0,77694,7.8082760000,48.5767680000,dc29286,22,destination,Baden-Württemberg
dc33979,Timmendorfer Strand,0,23669,10.7764600000,54.0001020000,dc33979,22,destination,Schleswig-Holstein
dc33979,Timmendorfer Strand,0,23669,10.7764600000,54.0001020000,dc33979,22,destination,Schleswig-Holstein
dc14931,Barth,0,18356,12.7229080000,54.3703120000,dc14931,22,destination,Mecklenburg-Vorpommern
dc14931,Barth,0,18356,12.7229080000,54.3703120000,dc14931,22,destination,Mecklenburg-Vorpommern
dc18363,Heiligenhafen,0,23774,10.9784010000,54.3797860000,dc18363,22,destination,Schleswig-Holstein
dc18363,Heiligenhafen,0,23774,10.9784010000,54.3797860000,dc18363,22,destination,Schleswig-Holstein
dc23021,Hannover,0,30519,9.7772530000,52.3279990000,dc23021,22,destination,Niedersachsen
dc29797,Aitern,0,79677,7.8502240000,47.8213980000,dc29797,11,destination,Baden-Württemberg
dc29797,Aitern,0,79677,7.8502240000,47.8213980000,dc29797,11,destination,Baden-Württemberg
dc23513,Boppard,0,56154,7.5903020000,50.2327660000,dc23513,22,destination,Rheinland-Pfalz
dc12501,Sylt/Keitum,0,25980,8.3676300000,54.8921570000,dc12501,22,destination,Schleswig-Holstein
dc12501,Sylt/Keitum,0,25980,8.3676300000,54.8921570000,dc12501,22,destination,Schleswig-Holstein
dc17496,Winterberg,0,59955,8.4652730000,51.1896950000,dc17496,22,destination,Nordrhein-Westfalen
dc36812,Reken,0,48734,7.0531800000,51.8373300000,dc36812,22,destination,Nordrhein-Westfalen
dc15729,Ramsau,0,83486,12.8989580000,47.6085060000,dc15729,22,destination,Bayern
dc15729,Ramsau,0,83486,12.8989580000,47.6085060000,dc15729,22,destination,Bayern
dc16516,Bayrischzell,0,83735,12.0358100000,47.6783500000,dc16516,22,destination,Bayern
dc608774,Osnabrück,0,49074,8.0580850000,52.2723950000,dc608774,22,destination,Niedersachsen
dc608774,Osnabrück,0,49074,8.0580850000,52.2723950000,dc608774,22,destination,Niedersachsen
dc62690,Wetzlar,0,35576,8.5007210000,50.5598650000,dc62690,22,destination,Hessen
dc62690,Wetzlar,0,35576,8.5007210000,50.5598650000,dc62690,22,destination,Hessen
dc86317,Wiesbaden,0,65189,8.2489840000,50.0709280000,dc86317,6,destination,Hessen
dc86317,Wiesbaden,0,65189,8.2489840000,50.0709280000,dc86317,6,destination,Hessen
dc79814,Bremen,0,28195,8.8110880000,53.0826670000,dc79814,11,destination,Bremen
dc79814,Bremen,0,28195,8.8110880000,53.0826670000,dc79814,11,destination,Bremen
dc79814,Bremen,0,28195,8.8110880000,53.0826670000,dc79814,11,destination,Bremen
dc39012,Ludwigshafen am Rhein,0,67059,8.4356220000,49.4789160000,dc39012,17,destination,Rheinland-Pfalz
dc29955,Ehingen,0,89584,9.7281780000,48.2830610000,dc29955,22,destination,Baden-Württemberg
dc60487,Giessen,0,35390,8.6832880000,50.5809910000,dc60487,14,destination,Hessen
dc60487,Giessen,0,35390,8.6832880000,50.5809910000,dc60487,14,destination,Hessen
dc21837,Willingen,0,34508,8.6062530000,51.2948420000,dc21837,11,destination,Hessen
dc47116,Garmisch-Partenkirchen,0,82467,11.0777150000,47.4918680000,dc47116,22,destination,Bayern
dc47116,Garmisch-Partenkirchen,0,82467,11.0777150000,47.4918680000,dc47116,22,destination,Bayern
dc11697,Freiburg,0,79098,7.8455820000,47.9969170000,dc11697,14,destination,Baden-Württemberg
dc11697,Freiburg,0,79098,7.8455820000,47.9969170000,dc11697,14,destination,Baden-Württemberg
dc16678,Hanau,0,63456,8.9168580000,50.1052080000,dc16678,22,destination,Hessen
dc16678,Hanau,0,63456,8.9168580000,50.1052080000,dc16678,22,destination,Hessen
dc81553,Bad Mergentheim,0,97980,9.7837370000,49.4946660000,dc81553,6,destination,Baden-Württemberg
dc19473,Munster,0,48165,7.6540640000,51.8888530000,dc19473,22,destination,Nordrhein-Westfalen
dc19473,Munster,0,48165,7.6540640000,51.8888530000,dc19473,22,destination,Nordrhein-Westfalen
dc11005,Husum,0,25813,9.0469330000,54.4790890000,dc11005,22,destination,Schleswig-Holstein
dc11005,Husum,0,25813,9.0469330000,54.4790890000,dc11005,22,destination,Schleswig-Holstein
dc37395,Augsburg,0,86167,10.9175840000,48.3869310000,dc37395,11,destination,Bayern
dc15127,Fussen,0,87629,10.6823820000,47.6091960000,dc15127,22,destination,Bayern
dc15127,Fussen,0,87629,10.6823820000,47.6091960000,dc15127,22,destination,Bayern
dc12289,Tönning,0,25832,8.9385600000,54.3146900000,dc12289,22,destination,Schleswig-Holstein
dc12289,Tönning,0,25832,8.9385600000,54.3146900000,dc12289,22,destination,Schleswig-Holstein
dc17501,Bad Fuessing,0,94072,13.3214570000,48.3501110000,dc17501,11,destination,Bayern
dc37330,Rosshaupten,0,87672,10.7115320000,47.6363050000,dc37330,14,destination,Bayern
dc22698,Burg,0,3096,14.1082070000,51.8427183000,dc22698,11,destination,Brandenburg
dc22698,Burg,0,3096,14.1082070000,51.8427183000,dc22698,11,destination,Brandenburg
dc37147,Stein,0,90547,11.0145340000,49.4139690000,dc37147,22,destination,Bayern
dc17503,Vogt,0,88267,9.7660400000,47.7753410000,dc17503,11,destination,Baden-Württemberg
dc17503,Vogt,0,88267,9.7660400000,47.7753410000,dc17503,11,destination,Baden-Württemberg
dc33758,Friedrichshafen,0,88048,9.5046690000,47.6851210000,dc33758,22,destination,Baden-Württemberg
dc33758,Friedrichshafen,0,88048,9.5046690000,47.6851210000,dc33758,22,destination,Baden-Württemberg
dc26668,Zeulenroda,0,7937,11.9792610000,50.6667960000,dc26668,22,destination,Thüringen
dc35347,Bad Fuessing,0,94072,13.3214570000,48.3501110000,dc35347,11,destination,Bayern
dc26670,Hackenheim,0,55546,7.9034790000,49.8321360000,dc26670,11,destination,Rheinland-Pfalz
dc16845,Garmisch-Partenkirchen,0,82467,11.0975790000,47.4948810000,dc16845,11,destination,Bayern
dc16843,Garmisch-Partenkirchen,0,82467,11.0939440000,47.4945190000,dc16843,11,destination,Bayern
dc25852,Bad Hindelang,0,87541,10.4098660000,47.5105760000,dc25852,17,destination,Bayern
dc25852,Bad Hindelang,0,87541,10.4098660000,47.5105760000,dc25852,17,destination,Bayern
dc15868,Mellrichstadt,0,97638,10.2935050000,50.4199480000,dc15868,22,destination,Bayern
dc36134,Bad Urach,0,72574,9.3995480000,48.4937580000,dc36134,11,destination,Baden-Württemberg
dc16426,Schongau,0,86956,10.8970650000,47.8129580000,dc16426,17,destination,Bayern
dc22640,Burg im Spreewald,0,3096,14.1270030000,51.8430630000,dc22640,17,destination,Brandenburg
dc22640,Burg im Spreewald,0,3096,14.1270030000,51.8430630000,dc22640,17,destination,Brandenburg
dc26682,Neustrelitz,0,17235,13.0518300000,53.3623850000,dc26682,22,destination,Mecklenburg-Vorpommern
dc26682,Neustrelitz,0,17235,13.0518300000,53.3623850000,dc26682,22,destination,Mecklenburg-Vorpommern
dc30017,Muecheln (Geiseltal),0,6249,11.8116730000,51.3071020000,dc30017,11,destination,Sachsen-Anhalt
dc23365,Hannover,0,30519,9.7760660000,52.3288310000,dc23365,22,destination,Niedersachsen
dc531459,Aying,0,85653,11.7806320000,47.9708720000,dc531459,11,destination,Bayern
dc531459,Aying,0,85653,11.7806320000,47.9708720000,dc531459,11,destination,Bayern
dc18333,Muehlhausen,0,99974,10.4571500000,51.2080540000,dc18333,22,destination,Thüringen
dc72097,Moers,0,47441,6.6239910000,51.4526100000,dc72097,22,destination,Nordrhein-Westfalen
dc72097,Moers,0,47441,6.6239910000,51.4526100000,dc72097,22,destination,Nordrhein-Westfalen
dc10205,Duesseldorf,0,40212,6.7781720000,51.2251630000,dc10205,22,destination,Nordrhein-Westfalen
dc10205,Duesseldorf,0,40212,6.7781720000,51.2251630000,dc10205,22,destination,Nordrhein-Westfalen
dc10014,Baden-Baden,0,76530,8.2402050000,48.7560470000,dc10014,22,destination,Baden-Württemberg
dc10014,Baden-Baden,0,76530,8.2402050000,48.7560470000,dc10014,22,destination,Baden-Württemberg
dc14666,Pegnitz,0,91257,11.5392780000,49.7522450000,dc14666,22,destination,Bayern
dc24307,Colmberg,0,91598,10.4078440000,49.3603290000,dc24307,11,destination,Bayern
dc24307,Colmberg,0,91598,10.4078440000,49.3603290000,dc24307,11,destination,Bayern
dc55257,Langenberg,0,33449,8.3156970000,51.7749350000,dc55257,11,destination,Nordrhein-Westfalen
dc23477,Oberhausen,0,46047,6.8814560000,51.4925150000,dc23477,22,destination,Nordrhein-Westfalen
dc12203,Ruhpolding,0,83324,12.6613650000,47.7315450000,dc12203,22,destination,Bayern
dc21181,München,0,80636,11.5422500000,48.1448430000,dc21181,22,destination,Bayern
dc21181,München,0,80636,11.5422500000,48.1448430000,dc21181,22,destination,Bayern
dc23038,Hannover,0,30159,9.7387940000,52.3709330000,dc23038,22,destination,Niedersachsen
dc54641,Muenchen,0,80336,11.5575950000,48.1379600000,dc54641,22,destination,Bayern
dc29625,Bad Nauheim,0,61231,8.7373330000,50.3691640000,dc29625,22,destination,Hessen
dc29625,Bad Nauheim,0,61231,8.7373330000,50.3691640000,dc29625,22,destination,Hessen
dc25220,Rosengarten,0,21224,9.8978450000,53.4237060000,dc25220,22,destination,Niedersachsen
dc25220,Rosengarten,0,21224,9.8978450000,53.4237060000,dc25220,22,destination,Niedersachsen
dc71527,Detern,0,26847,7.6599840000,53.2121300000,dc71527,22,destination,Niedersachsen
dc14662,Erlangen,0,91052,11.0148210000,49.5897220000,dc14662,11,destination,Bayern
dc14662,Erlangen,0,91052,11.0148210000,49.5897220000,dc14662,11,destination,Bayern
dc26854,Hamburg,0,22087,10.0194910000,53.5631740000,dc26854,22,destination,Unknown
dc28382,Tegernsee,0,83684,11.7566240000,47.7172550000,dc28382,22,destination,Bayern
dc28382,Tegernsee,0,83684,11.7566240000,47.7172550000,dc28382,22,destination,Bayern
dc19617,Hannover,0,30169,9.7471560000,52.3643250000,dc19617,22,destination,Niedersachsen
dc19617,Hannover,0,30169,9.7471560000,52.3643250000,dc19617,22,destination,Niedersachsen
dc18251,Pfronten,0,87459,10.5921190000,47.5700130000,dc18251,22,destination,Bayern
dc18251,Pfronten,0,87459,10.5921190000,47.5700130000,dc18251,22,destination,Bayern
dc38595,Oberstdorf,0,87561,10.2707720000,47.4052430000,dc38595,11,destination,Bayern
dc33524,Schwangau,0,87645,10.7308860000,47.5826280000,dc33524,11,destination,Bayern
dc33524,Schwangau,0,87645,10.7308860000,47.5826280000,dc33524,11,destination,Bayern
dc18283,Bad Fuessing,0,94072,13.3097840000,48.3456280000,dc18283,22,destination,Bayern
dc531791,Bad Mergentheim,0,97980,9.7730490000,49.4973860000,dc531791,11,destination,Baden-Württemberg
dc531791,Bad Mergentheim,0,97980,9.7730490000,49.4973860000,dc531791,11,destination,Baden-Württemberg
dc78503,Büchlberg,0,94124,13.5068960000,48.6534720000,dc78503,22,destination,Bayern
dc78503,Büchlberg,0,94124,13.5068960000,48.6534720000,dc78503,22,destination,Bayern
dc21449,Berlin,0,10787,13.3461940000,52.5098370000,dc21449,22,destination,Berlin
dc18316,Bayrischzell,0,83735,11.9884740000,47.6846060000,dc18316,22,destination,Bayern
dc18316,Bayrischzell,0,83735,11.9884740000,47.6846060000,dc18316,22,destination,Bayern
dc11711,Munich,0,81667,11.6043843000,48.1288686000,dc11711,22,destination,Bayern
dc12293,Wustermark OT Elstal,0,14641,12.9772200000,52.5422880000,dc12293,11,destination,Brandenburg
dc12293,Wustermark OT Elstal,0,14641,12.9772200000,52.5422880000,dc12293,11,destination,Brandenburg
dc14480,Hannover,0,30519,9.7767270000,52.3271760000,dc14480,22,destination,Niedersachsen
dc14480,Hannover,0,30519,9.7767270000,52.3271760000,dc14480,22,destination,Niedersachsen
dc26400,Kaufering,0,86916,10.8567460000,48.0801440000,dc26400,22,destination,Bayern
dc26400,Kaufering,0,86916,10.8567460000,48.0801440000,dc26400,22,destination,Bayern
dc22585,Olpe,0,57462,7.8402760000,51.0670010000,dc22585,22,destination,Nordrhein-Westfalen
dc22585,Olpe,0,57462,7.8402760000,51.0670010000,dc22585,22,destination,Nordrhein-Westfalen
dc536250,Ibbenbüren,0,49477,7.7228400000,52.2627110000,dc536250,22,destination,Nordrhein-Westfalen
dc35985,Lippstadt,0,59558,8.3659570000,51.6855040000,dc35985,22,destination,Nordrhein-Westfalen
dc23554,Winterberg,0,59955,8.5274210000,51.1932500000,dc23554,11,destination,Nordrhein-Westfalen
dc37143,Cuxhaven,0,27476,8.6523800000,53.8869090000,dc37143,11,destination,Niedersachsen
dc37334,Wuerzburg,0,97080,9.8907560000,49.8119130000,dc37334,17,destination,Bayern
dc37334,Wuerzburg,0,97080,9.8907560000,49.8119130000,dc37334,17,destination,Bayern
dc51033,Essen,0,45219,6.9327240000,51.3581790000,dc51033,11,destination,Nordrhein-Westfalen
dc18296,Berchtesgaden,0,83471,13.0019620000,47.6320950000,dc18296,22,destination,Bayern
dc18296,Berchtesgaden,0,83471,13.0019620000,47.6320950000,dc18296,22,destination,Bayern
dc13516,Rottach-Egern,0,83700,11.7539130000,47.6942170000,dc13516,22,destination,Bayern
dc14452,Grainau,0,82491,10.9905980000,47.4576600000,dc14452,22,destination,Bayern
dc18984,Schleiden,0,53937,6.4995500000,50.5764690000,dc18984,22,destination,Nordrhein-Westfalen
dc53172,Gondorf,0,54647,6.6180560000,49.9634610000,dc53172,11,destination,Rheinland-Pfalz
dc53172,Gondorf,0,54647,6.6180560000,49.9634610000,dc53172,11,destination,Rheinland-Pfalz
dc12648,Wildpoldsried,0,87499,10.4022950000,47.7668580000,dc12648,11,destination,Bayern
dc71393,Pottenstein,0,91278,11.4113630000,49.7601510000,dc71393,4,destination,Bayern
dc16228,Berlin,0,12459,13.5402390000,52.4571510000,dc16228,22,destination,Berlin
dc16228,Berlin,0,12459,13.5402390000,52.4571510000,dc16228,22,destination,Berlin
dc531865,Am Altenheimer Yachthafen,0,77743,7.7844440000,48.4952850000,dc531865,11,destination,Baden-Württemberg
dc531865,Am Altenheimer Yachthafen,0,77743,7.7844440000,48.4952850000,dc531865,11,destination,Baden-Württemberg
dc531865,Am Altenheimer Yachthafen,0,77743,7.7844440000,48.4952850000,dc531865,11,destination,Baden-Württemberg
dc531865,Am Altenheimer Yachthafen,0,77743,7.7844440000,48.4952850000,dc531865,11,destination,Baden-Württemberg
dc531865,Am Altenheimer Yachthafen,0,77743,7.7844440000,48.4952850000,dc531865,11,destination,Baden-Württemberg
dc11780,Heidelberg,0,69117,8.6952660000,49.4078280000,dc11780,22,destination,Baden-Württemberg
dc11780,Heidelberg,0,69117,8.6952660000,49.4078280000,dc11780,22,destination,Baden-Württemberg
dc16653,Schoenau am Koenigssee,0,83471,12.9844400000,47.5986130000,dc16653,11,destination,Bayern
dc16653,Schoenau am Koenigssee,0,83471,12.9844400000,47.5986130000,dc16653,11,destination,Bayern
dc16652,Nesselwang,0,87484,10.5004560000,47.6176950000,dc16652,11,destination,Bayern
dc16652,Nesselwang,0,87484,10.5004560000,47.6176950000,dc16652,11,destination,Bayern
dc16651,Fischen,0,87538,10.2657850000,47.4257750000,dc16651,22,destination,Bayern
dc16651,Fischen,0,87538,10.2657850000,47.4257750000,dc16651,22,destination,Bayern
dc71243,Muenster,0,48163,7.5939490000,51.8902710000,dc71243,22,destination,Nordrhein-Westfalen
dc36936,Koenigstein im Taunus,0,61462,8.4800690000,50.1923040000,dc36936,22,destination,Hessen
dc36936,Koenigstein im Taunus,0,61462,8.4800690000,50.1923040000,dc36936,22,destination,Hessen
dc22819,Schmallenberg,0,57392,8.2840930000,51.1792190000,dc22819,14,destination,Nordrhein-Westfalen
dc22819,Schmallenberg,0,57392,8.2840930000,51.1792190000,dc22819,14,destination,Nordrhein-Westfalen
dc37411,Schoenberg,0,94513,13.3507340000,48.8381490000,dc37411,11,destination,Bayern
dc37411,Schoenberg,0,94513,13.3507340000,48.8381490000,dc37411,11,destination,Bayern
dc18231,Wangels,0,23758,10.7977780000,54.3106330000,dc18231,11,destination,Schleswig-Holstein
dc18231,Wangels,0,23758,10.7977780000,54.3106330000,dc18231,11,destination,Schleswig-Holstein
dc18995,Börgerende-Rethwisch,0,18211,11.9037330000,54.1446840000,dc18995,14,destination,Mecklenburg-Vorpommern
dc56801,Grosswoltersdorf,0,16775,13.1163430000,53.1315520000,dc56801,11,destination,Brandenburg
dc22024,Templin,0,17268,13.5227660000,53.1037500000,dc22024,22,destination,Brandenburg
dc22024,Templin,0,17268,13.5227660000,53.1037500000,dc22024,22,destination,Brandenburg
dc14819,Winterberg,0,59955,8.5115340000,51.1880930000,dc14819,22,destination,Nordrhein-Westfalen
dc14819,Winterberg,0,59955,8.5115340000,51.1880930000,dc14819,22,destination,Nordrhein-Westfalen
dc28841,Waabs,0,24369,9.9793530000,54.5168840000,dc28841,11,destination,Schleswig-Holstein
dc28841,Waabs,0,24369,9.9793530000,54.5168840000,dc28841,11,destination,Schleswig-Holstein
dc18312,Bergen,0,83346,12.5856090000,47.8068010000,dc18312,22,destination,Bayern
dc81653,Badenweiler,0,79410,7.6709020000,47.7988510000,dc81653,11,destination,Baden-Württemberg
dc60560,Pforzheim,0,75175,8.7367590000,48.8869990000,dc60560,11,destination,Baden-Württemberg
dc60560,Pforzheim,0,75175,8.7367590000,48.8869990000,dc60560,11,destination,Baden-Württemberg
dc16293,Zossen,0,15806,13.4469950000,52.2342880000,dc16293,11,destination,Brandenburg
dc16293,Zossen,0,15806,13.4469950000,52.2342880000,dc16293,11,destination,Brandenburg
dc16487,Bad Wunnenberg,0,33181,8.7048610000,51.5192230000,dc16487,22,destination,Nordrhein-Westfalen
dc18208,Frankfurt am Main,0,60487,8.6260870000,50.1279930000,dc18208,11,destination,Hessen
dc17974,Frankfurt am Main,0,60318,8.6800270000,50.1172170000,dc17974,22,destination,Hessen
dc17976,Frankfurt am Main,0,60311,8.6923190000,50.1099560000,dc17976,11,destination,Hessen
dc17975,Munchen,0,80804,11.5868840000,48.1675140000,dc17975,22,destination,Bayern
dc35000,Frankfurt am Main,0,60486,8.6444720000,50.1163800000,dc35000,11,destination,Hessen
dc37068,Neuwied,0,56564,7.4622280000,50.4306460000,dc37068,11,destination,Rheinland-Pfalz
dc37245,Heeslingen,0,27404,9.3425830000,53.3197500000,dc37245,22,destination,Niedersachsen
dc22518,Lichtenstein-Honau,0,72805,9.2606060000,48.4112790000,dc22518,11,destination,Baden-Württemberg
dc18489,Bruchhausen-Vilsen,0,27305,8.9927340000,52.8035050000,dc18489,11,destination,Niedersachsen
dc22573,Trier,0,54292,6.6647610000,49.7732840000,dc22573,22,destination,Rheinland-Pfalz
dc22573,Trier,0,54292,6.6647610000,49.7732840000,dc22573,22,destination,Rheinland-Pfalz
dc17494,Waging am See,0,83329,12.7529740000,47.9347050000,dc17494,22,destination,Bayern
dc17494,Waging am See,0,83329,12.7529740000,47.9347050000,dc17494,22,destination,Bayern
dc36522,Honerath,0,53518,6.8975400000,50.3774260000,dc36522,22,destination,Rheinland-Pfalz
dc36522,Honerath,0,53518,6.8975400000,50.3774260000,dc36522,22,destination,Rheinland-Pfalz
dc36522,Honerath,0,53518,6.8975400000,50.3774260000,dc36522,22,destination,Rheinland-Pfalz
dc18478,Aumühle,0,21521,10.3339320000,53.5311870000,dc18478,14,destination,Schleswig-Holstein
dc22635,Nordheim,0,97334,10.1836800000,49.8597430000,dc22635,11,destination,Bayern
dc24303,Nordheim am Main,0,97334,10.1836800000,49.8597430000,dc24303,22,destination,Bayern
dc12912,Weissenstadt am See,0,95163,11.8695750000,50.0985280000,dc12912,11,destination,Bayern
dc12912,Weissenstadt am See,0,95163,11.8695750000,50.0985280000,dc12912,11,destination,Bayern
dc16369,Freiburg,0,79111,7.7684890000,47.9845450000,dc16369,22,destination,Baden-Württemberg
dc23473,Aschheim-Dornach,0,85609,11.6820850000,48.1500850000,dc23473,22,destination,Bayern
dc23473,Aschheim-Dornach,0,85609,11.6820850000,48.1500850000,dc23473,22,destination,Bayern
dc15837,Meissen,0,1662,13.4799870000,51.1662320000,dc15837,22,destination,Sachsen
dc15837,Meissen,0,1662,13.4799870000,51.1662320000,dc15837,22,destination,Sachsen
dc47314,Bedburg-Hau,0,47551,6.2525500000,51.7497160000,dc47314,11,destination,Nordrhein-Westfalen
