station_id,kw
posthausensupercharger,250
posthausensupercharger,250
posthausensupercharger,250
posthausensupercharger,250
posthausensupercharger,250
radedesupercharger,150
radedesupercharger,150
radedesupercharger,150
radedesupercharger,150
radedesupercharger,150
radedesupercharger,150
radedesupercharger,150
radedesupercharger,150
rauenbergsupercharger,150
rauenbergsupercharger,150
rauenbergsupercharger,150
rauenbergsupercharger,150
rauenbergsupercharger,150
rauenbergsupercharger,150
rauenbergsupercharger,150
rauenbergsupercharger,150
rauenbergsupercharger,150
rauenbergsupercharger,150
rauenbergsupercharger,150
rauenbergsupercharger,150
regensburgostsupercharger,150
regensburgostsupercharger,150
regensburgostsupercharger,150
regensburgostsupercharger,150
regensburgostsupercharger,150
regensburgostsupercharger,150
regensburgostsupercharger,150
regensburgostsupercharger,150
regensburgostsupercharger,150
regensburgostsupercharger,150
WesenbergSupercharger,250
WesenbergSupercharger,250
WesenbergSupercharger,250
WesenbergSupercharger,250
WesenbergSupercharger,250
WesenbergSupercharger,250
WesenbergSupercharger,250
WesenbergSupercharger,250
WesenbergSupercharger,250
WesenbergSupercharger,250
WesenbergSupercharger,250
WesenbergSupercharger,250
reinfeldsupercharger,250
reinfeldsupercharger,250
reinfeldsupercharger,250
reinfeldsupercharger,250
reinfeldsupercharger,250
reinfeldsupercharger,250
reinfeldsupercharger,250
reinfeldsupercharger,250
reinfeldsupercharger,250
reinfeldsupercharger,250
reinfeldsupercharger,250
reinfeldsupercharger,250
rhudensupercharger,150
rhudensupercharger,150
rhudensupercharger,150
rhudensupercharger,150
rhudensupercharger,150
rhudensupercharger,150
rhudensupercharger,150
rhudensupercharger,150
rhudensupercharger,250
rhudensupercharger,250
rhudensupercharger,250
rhudensupercharger,250
rhudensupercharger,250
rhudensupercharger,250
rhudensupercharger,250
rhudensupercharger,250
rosenheimsupercharger,250
rosenheimsupercharger,250
rosenheimsupercharger,250
rosenheimsupercharger,250
rosenheimsupercharger,250
rosenheimsupercharger,250
rosenheimsupercharger,250
rosenheimsupercharger,250
rosenheimsupercharger,250
rosenheimsupercharger,250
rosenheimsupercharger,250
rosenheimsupercharger,250
sangerhausensupercharger,150
sangerhausensupercharger,150
sangerhausensupercharger,150
sangerhausensupercharger,150
sangerhausensupercharger,150
sangerhausensupercharger,150
satteldorfsupercharger,150
satteldorfsupercharger,150
satteldorfsupercharger,150
satteldorfsupercharger,150
satteldorfsupercharger,150
satteldorfsupercharger,150
