station_id,point_id,power,public key,steckertyp,inbetriebnahme
232,2,22.0,EAAF46E4B64B545D48D3A81826309DC1566F3D5A202BC82ECB52BB7177B3F54E045EB1A64414177372122CF2D42BE9FF,AC Steckdose Typ 2,2019-06-20
233,1,22.0,4CE4A7374DD678D4B3E0A4BE17D08617AB5D564425567D9A70453077E122E190AEAEF0DFC04A0B8E4D5453BF86D75013,,2019-06-02
233,2,22.0,1E40AB1EC984B4EFDD4CF0DB1477767C184A5CE59D9ECBE685C7FABCF5EE7FE912B1127E9D4C18D94A2E434C69AD2C13,AC Steckdose Typ 2,2019-06-02
234,1,22.0,B2671A0D570D001BC0667C8C3E1F47E393E374DF93802F4C82672BC64C748FEB69169854F951609DD051A2F2B1FDD52,,2019-10-01
234,2,22.0,C0D03E474B7F29DBAB2B610AF7E15B57683B3BD94D97DB77FF1E83186602982DEBA2906309A3E44FFEFF170D8AFF40DB0,AC Steckdose Typ 2,2019-10-01
235,1,22.0,97E9569ACBF499A458FCECC7AD95C871066ACD3F0B8206E317F66512A3F3C0F7B961409E8A4F3F5B9C101B443CECC4A,,2019-10-01
235,2,22.0,CCA2C62710F6382231EC6F48BF23022A9FC46B58AD1282C543451270561F819EEAF14C13E1765F80102BF8091FE2559DB,AC Steckdose Typ 2,2019-10-01
236,1,22.0,42AEDE7B08807085C48080C74245762DE262588BD01CCC3CC78EB835EE217DF343E8FE7CB2BCCF35E0307408C1A92EA,,2019-10-01
236,2,22.0,CF44EB8B1793BFBCCCD6693338A4A711D52A282EAD2BD01C73190BFC1404B530A3FC67123086E320CD25B3F0CAC251785,AC Steckdose Typ 2,2019-10-01
237,1,22.0,EA2DE618DE3C1AAA1CCC8D0FE8969309D98330F5E5BB16A8EB3EF3EA269333353C1C53008B4A13B4689780A84FBA880,,2019-10-01
237,2,22.0,C3173FF8358E460B761894275CED5EEC78591E25D69FDBE7CC2DEDE0C4EE79413236BF5175C74DFCE01010E5A5296FD49,AC Steckdose Typ 2,2019-10-01
238,1,22.0,6E06226D3F15CDA55776D6F0D552663341269446406D6BD82A0C7757B9A5C086865F4E4439ABB36BBA0E51E09DB131E,,2019-10-01
238,2,22.0,CBC1E7B2BA576D75A9308D1C501D13BEB57A8C7AD191DF4953C29DA9D4FEC92FF62D567BD5057988C5A020B818C718DCF,AC Steckdose Typ 2,2019-10-01
239,1,22.0,E0F068ECDBAB3345A1D30F91BB3149D318C03BC4D3BD8769B68FD5380601031352F8DE78605A0DC5D9B276279D7FA71,,2019-10-01
239,2,22.0,CE6AA196D926805186DA5E986E815CBB6B62B7971E48992055E85D8FB86A636BA7E6A295AE0514FAD0FC2EB1534FD3A6C,AC Steckdose Typ 2,2019-10-01
240,1,22.0,541C02BE2B690680358D00EF3FD565C7B83D27DEC03BE734BBAD6981ED8581B86692B2DD25EB28555FDDC78B8D20A11,,2019-10-01
240,2,22.0,C1D9AC78993F5F788A85B788287122179741E440493954A8A3AEAA1D6BB5049292556F54112434917641E6631F34F87E1,AC Steckdose Typ 2,2019-10-01
241,1,22.0,5E988396827E0CC7FAB360378ACDBA96DF89ABF2934F50E862F2916528BE87E023425771F48ABD3E0528ACD8CD5B2752,,2020-09-06
241,2,22.0,7F7ED230B5DA8E122116A8C154E24DF8FEE8DABE11203C0C0B91EAF2396CB0BA823F34BA2F2BDA0A99FD7CA5E457F927,AC Steckdose Typ 2,2020-09-06
242,1,22.0,77C04778ADBA6D511D0B11036206F23AF8FE90D1884F05303EAD2161A7E4D017272CC1FA718B046E9DE02AA8926BB39D,,2020-12-15
242,2,22.0,B82CF5414356FF778DF88A65462BE5C29C1746B9D548ADA46258562D6C642DC83F7E8CC154464EB00ACC85D48CEDADB7,AC Steckdose Typ 2,2020-12-15
243,1,22.0,9668BBC335CA73DB4108516DD6958855DA1064F31949A1DCA2FCAB9E1C2B40080C4033721CE11918556D2CDAE55772B7,,2020-12-15
243,2,22.0,CAABE5CB3538696877397A4714BF81CFCE58BC645D036EBDC40E2952C7A766DFCDEA6B0B4FEB34523E1E4A29FF03A8DA,AC Steckdose Typ 2,2020-12-15
244,1,22.0,99DA6297E57DBAFEC8CDD78F5A67AF523F6854584432709F338672C1DC39149A13A78CFA1BB581CF1D906E98C73BDFF9,,2020-12-15
244,2,22.0,ED96DA0F33F9A9304539F74F7B4DFF0EC0E82AD6166FDB44A8789CCC3DD1ACD737E3D265160E7FCF9F473084DA7DE6CE,AC Steckdose Typ 2,2020-12-15
245,1,22.0,763D29B289FE731A969F8930B85BF49ABBCA3D710E685CC91F3BA8F7C32291E03CCEEF8FCBAB10587ACAAA33CF645A8B,,2020-12-15
245,2,22.0,5FE8370E657AF34B66B1E71AC677223031B8B64C4D32D79ACB2F95B858464DA639266D63AB05BC09C45B29C4D381A378,AC Steckdose Typ 2,2020-12-15
246,1,22.0,C827C67AFD1AA09A3733ABADDA5E670874F29DF34BDB7B4DA14212ED6E00C9895AACE64D3F5A04115A00240D3A7DEC29,,2020-12-15
246,2,22.0,58FF55BC3D769B1632761A9EBED2E1E09591C851B34863CCEF44D3291A033A796EB48502D459CCC8719F3AED4416B2FD,AC Steckdose Typ 2,2020-12-15
247,1,22.0,EFF6DD03B5BB063A651F8BBEAA9A22D77E30FBCEC304E26F5DC8485F357DA26B2C8CE110A3F35435C06E9C9E02BAEFE5,,2020-12-15
247,2,22.0,198ABEAD6EAEA2F334C37F79700AE0EBD0468BCCE94C18E3BAAA5236FFEC8CDB7DEC8BCD35C63BED3F0A4461B21BB5B9,AC Steckdose Typ 2,2020-12-15
248,1,22.0,0B21327ED94C8605F8C37FC53995273C07DF5D9977FB4E73B5A793BA263BC3B77DE3D790A6ABF1405957BE6A9507A7CD,,2020-12-15
248,2,22.0,C8F3C194A957855762A0CFF86F48BA2DC46F96FA0E3BF831E1E240A614F8B3382D9B37FE8B2C88FA534352628EB7C800,AC Steckdose Typ 2,2020-12-15
249,1,22.0,7C5865E4B32184078B0F8C5E12A822A43EC2D02771CF0DFDD3BC2EDDE1A2B80B92A79E207BC3EF5544BFD10E55E74E89,,2020-12-15
249,2,22.0,E92EB44F3C4A3956F7AC48CA91583E74A2FCD719C325CFDB396D571BE41735F078AED827B258BE11A34EC52E1E2A2853,AC Steckdose Typ 2,2020-12-15
250,1,22.0,8BB02A05A419B3DE37B86993E2745BF17F071B931F47478604020B7D2CFEA628DDA7776FE1AB4472A7FB1FC25C7E7CD7,,2020-12-15
250,2,22.0,94C2D216E5E44C52C8E58F7FE51FFB24367DE8F42FA76B603F2052EF2E7FC6ABEFB6864249F227A0775FDA279CE851A7,AC Steckdose Typ 2,2020-12-15
251,1,22.0,3D50AB580B85B917F72ED9867B0ED32A940E7CD98AAD063EAF894FFA72E599C73D058A75810D29F272C26A02562E1537,,2020-12-15
251,2,22.0,9A1F6DE54278D8D445165B87D805D439AE278D617D3EDA630DA655A18470E9C235CA7A9AD41322FD40D0A93B2DBA9469,AC Steckdose Typ 2,2020-12-15
252,1,22.0,727B845D7484DF4F338ED78344EEE97E00A556429D3BDF216E09E34244C3C3A63DA8A6A49C4CD73BE6AAE9E498D54153,,2020-12-15
252,2,22.0,ADA4589788439E2240EC2946F873C7507A2E3A867B392945555783EA531E49AE22D5D998C9AB2F984970179843F061A8,AC Steckdose Typ 2,2020-12-15
253,1,22.0,727B845D7484DF4F338ED78344EEE97E00A556429D3BDF216E09E34244C3C3A63DA8A6A49C4CD73BE6AAE9E498D54153,,2020-12-15
253,2,22.0,ADA4589788439E2240EC2946F873C7507A2E3A867B392945555783EA531E49AE22D5D998C9AB2F984970179843F061A8,AC Steckdose Typ 2,2020-12-15
254,1,22.0,DB9FD90D74F0EE4063556C51B7BF41BEC815C82CD861D7748B3A3AC34DAE4E5A2EDBEB7F84BB8720BC1D25C4817C8199,,2021-12-15
254,2,22.0,B84B9E093C08980FC4B1CA2276A4EA7C88D91CCE5DB32C648966674FFC4EA292DB39B6B613BF723C86D4E28952C5AB6E,AC Steckdose Typ 2,2021-12-15
254,1,22.0,80F044635B831FA981103A8EB388ED6FEE12F46AE531E84C8B409F570FFEACC4433C259CDBC5B4015DD5A587C6FAF77E,,2021-12-15
254,2,22.0,CE085804097966C8577FD88902CA18E6E592180EFCD18BB333EDED3FBB49650A9E0EF7491E44EBBF685237FE0BDEA793,AC Steckdose Typ 2,2021-12-15
254,1,22.0,63FD84913AAB572A6F2CFE631C2F92829D1D784743B05A854C0274B5576BA4C93D25FDCC0EB9495114728E2EFAB155AD,,2021-12-15
254,2,22.0,42DC994EB4302F4CF19AEC809F8136C290FE26506507E1405F5A13929AEEB229D1DA03F4EA3892C8A6D378DCCDB58F17,AC Steckdose Typ 2,2021-12-15
254,1,22.0,727B845D7484DF4F338ED78344EEE97E00A556429D3BDF216E09E34244C3C3A63DA8A6A49C4CD73BE6AAE9E498D54153,,2021-12-15
254,2,22.0,ADA4589788439E2240EC2946F873C7507A2E3A867B392945555783EA531E49AE22D5D998C9AB2F984970179843F061A8,AC Steckdose Typ 2,2021-12-15
254,1,22.0,186A26BC397A4EFEA2B4A7BD3C9AD5D90D223F4E2E5797F74C775F5CBF07616308FC0CCA891D17BD62F8A9B56D831ECD,,2021-12-15
254,2,22.0,D8014C24FDEAD0D123EE4C87D3DB946EDEB98EF6F2B49CAD0B6A3A6777BBBF1F902DDC415515FCC17330CBA07390B760,AC Steckdose Typ 2,2021-12-15
254,1,22.0,3D50AB580B85B917F72ED9867B0ED32A940E7CD98AAD063EAF894FFA72E599C73D058A75810D29F272C26A02562E1537,,2021-12-15
254,2,22.0,9A1F6DE54278D8D445165B87D805D439AE278D617D3EDA630DA655A18470E9C235CA7A9AD41322FD40D0A93B2DBA9469,AC Steckdose Typ 2,2021-12-15
254,1,22.0,8BB02A05A419B3DE37B86993E2745BF17F071B931F47478604020B7D2CFEA628DDA7776FE1AB4472A7FB1FC25C7E7CD7,,2021-12-15
254,2,22.0,94C2D216E5E44C52C8E58F7FE51FFB24367DE8F42FA76B603F2052EF2E7FC6ABEFB6864249F227A0775FDA279CE851A7,AC Steckdose Typ 2,2021-12-15
254,1,22.0,7C5865E4B32184078B0F8C5E12A822A43EC2D02771CF0DFDD3BC2EDDE1A2B80B92A79E207BC3EF5544BFD10E55E74E89,,2021-12-15
254,2,22.0,E92EB44F3C4A3956F7AC48CA91583E74A2FCD719C325CFDB396D571BE41735F078AED827B258BE11A34EC52E1E2A2853,AC Steckdose Typ 2,2021-12-15
254,1,22.0,0B21327ED94C8605F8C37FC53995273C07DF5D9977FB4E73B5A793BA263BC3B77DE3D790A6ABF1405957BE6A9507A7CD,,2021-12-15
254,2,22.0,C8F3C194A957855762A0CFF86F48BA2DC46F96FA0E3BF831E1E240A614F8B3382D9B37FE8B2C88FA534352628EB7C800,AC Steckdose Typ 2,2021-12-15
254,1,22.0,EFF6DD03B5BB063A651F8BBEAA9A22D77E30FBCEC304E26F5DC8485F357DA26B2C8CE110A3F35435C06E9C9E02BAEFE5,,2021-12-15
254,2,22.0,198ABEAD6EAEA2F334C37F79700AE0EBD0468BCCE94C18E3BAAA5236FFEC8CDB7DEC8BCD35C63BED3F0A4461B21BB5B9,AC Steckdose Typ 2,2021-12-15
254,1,22.0,C827C67AFD1AA09A3733ABADDA5E670874F29DF34BDB7B4DA14212ED6E00C9895AACE64D3F5A04115A00240D3A7DEC29,,2021-12-15
254,2,22.0,58FF55BC3D769B1632761A9EBED2E1E09591C851B34863CCEF44D3291A033A796EB48502D459CCC8719F3AED4416B2FD,AC Steckdose Typ 2,2021-12-15
254,1,22.0,763D29B289FE731A969F8930B85BF49ABBCA3D710E685CC91F3BA8F7C32291E03CCEEF8FCBAB10587ACAAA33CF645A8B,,2021-12-15
254,2,22.0,5FE8370E657AF34B66B1E71AC677223031B8B64C4D32D79ACB2F95B858464DA639266D63AB05BC09C45B29C4D381A378,AC Steckdose Typ 2,2021-12-15
254,1,22.0,99DA6297E57DBAFEC8CDD78F5A67AF523F6854584432709F338672C1DC39149A13A78CFA1BB581CF1D906E98C73BDFF9,,2021-12-15
254,2,22.0,ED96DA0F33F9A9304539F74F7B4DFF0EC0E82AD6166FDB44A8789CCC3DD1ACD737E3D265160E7FCF9F473084DA7DE6CE,AC Steckdose Typ 2,2021-12-15
254,1,22.0,9668BBC335CA73DB4108516DD6958855DA1064F31949A1DCA2FCAB9E1C2B40080C4033721CE11918556D2CDAE55772B7,,2021-12-15
254,2,22.0,CAABE5CB3538696877397A4714BF81CFCE58BC645D036EBDC40E2952C7A766DFCDEA6B0B4FEB34523E1E4A29FF03A8DA,AC Steckdose Typ 2,2021-12-15
254,1,22.0,77C04778ADBA6D511D0B11036206F23AF8FE90D1884F05303EAD2161A7E4D017272CC1FA718B046E9DE02AA8926BB39D,,2021-12-15
254,2,22.0,B82CF5414356FF778DF88A65462BE5C29C1746B9D548ADA46258562D6C642DC83F7E8CC154464EB00ACC85D48CEDADB7,AC Steckdose Typ 2,2021-12-15
255,1,22.0,00A8791418BEBCD9F32AF13B3CA47A29BD35C293D94766795BD08843520A78BD5D503C46784B36D50A9B6A31C930F3C0,,2021-04-14
255,2,22.0,84811EFDD752866D2D103CA87DE7057727C61C599D5866E10D5620976E936AFDD123743E23E69F3D5BA3151BC0C1A39E,AC Steckdose Typ 2,2021-04-14
255,1,22.0,16DEA38694B42783E71F50E6F57CC5BA33CB057758604063F90EB41B69AF6A0C8B92E9F09AAD3548795A23E04F6AF934,,2021-04-14
255,2,22.0,998D2D3DA0CEF6F832545D3FC814A85E054E2EA7AC2074B6B9E3946656155A9B101D8C5E0C73FA007AEB363AC5F9E27F,AC Steckdose Typ 2,2021-04-14
256,1,22.0,63fd84913aab572a6f2cfe631c2f92829d1d784743b05a854c0274b5576ba4c93d25fdcc0eb9495114728e2efab155ad,,2020-12-15
256,2,22.0,42dc994eb4302f4cf19aec809f8136c290fe26506507e1405f5a13929aeeb229d1da03f4ea3892c8a6d378dccdb58f17,AC Steckdose Typ 2,2020-12-15
257,1,22.0,80f044635b831fa981103a8eb388ed6fee12f46ae531e84c8b409f570ffeacc4433c259cdbc5b4015dd5a587c6faf77e,,2020-12-15
257,2,22.0,ce085804097966c8577fd88902ca18e6e592180efcd18bb333eded3fbb49650a9e0ef7491e44ebbf685237fe0bdea793,AC Steckdose Typ 2,2020-12-15
258,1,22.0,db9fd90d74f0ee4063556c51b7bf41bec815c82cd861d7748b3a3ac34dae4e5a2edbeb7f84bb8720bc1d25c4817c8199,,2020-12-15
258,2,22.0,b84b9e093c08980fc4b1ca2276a4ea7c88d91cce5db32c648966674ffc4ea292db39b6b613bf723c86d4e28952c5ab6e,AC Steckdose Typ 2,2020-12-15
259,1,50.0,,,2018-05-14
259,2,43.0,,AC Kupplung Typ 2,2018-05-14
260,1,22.0,,,2017-12-11
260,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2017-12-11
261,1,300.0,,,2020-10-14
261,2,300.0,,DC Kupplung Combo,2020-10-14
261,1,300.0,,,2020-10-14
261,2,300.0,,DC Kupplung Combo,2020-10-14
261,1,300.0,,,2020-10-14
261,2,300.0,,DC Kupplung Combo,2020-10-14
261,1,300.0,,,2020-10-14
261,2,300.0,,"DC Kupplung Combo, DC CHAdeMO",2020-10-14
261,3,22.0,,AC Steckdose Typ 2,2020-10-14
262,1,22.0,,,2018-08-06
262,2,22.0,,AC Steckdose Typ 2,2018-08-06
263,1,22.0,,,2018-11-08
263,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2018-11-08
264,1,22.0,,,2019-07-23
264,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2019-07-23
265,1,22.0,,,2021-12-13
265,2,22.0,,AC Steckdose Typ 2,2021-12-13
266,1,22.0,,,2020-02-26
266,2,50.0,,DC Kupplung Combo,2020-02-26
266,3,50.0,,"AC Kupplung Typ 2, DC CHAdeMO",2020-02-26
267,1,43.0,,,2019-04-25
267,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2019-04-25
268,1,50.0,,,2018-01-13
268,2,43.0,,AC Kupplung Typ 2,2018-01-13
269,1,50.0,,,2018-01-13
269,2,43.0,,AC Kupplung Typ 2,2018-01-13
270,1,43.0,,,2019-07-03
270,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2019-07-03
271,1,22.0,,,2014-06-03
271,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2014-06-03
272,1,22.0,,,2014-08-22
272,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2014-08-22
273,1,22.0,,,2014-06-12
273,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2014-06-12
273,1,22.0,,,2015-08-18
273,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2015-08-18
274,1,22.0,,,2014-05-28
274,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2014-05-28
275,1,22.0,,,2015-11-02
275,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2015-11-02
276,1,22.0,,,2018-08-30
276,2,22.0,,AC Steckdose Typ 2,2018-08-30
276,1,22.0,,,2018-08-30
276,2,22.0,,AC Steckdose Typ 2,2018-08-30
276,1,22.0,,,2018-08-30
276,2,22.0,,AC Steckdose Typ 2,2018-08-30
276,1,22.0,,,2018-08-30
276,2,22.0,,AC Steckdose Typ 2,2018-08-30
277,1,22.0,,,2020-03-19
277,2,22.0,,AC Steckdose Typ 2,2020-03-19
278,1,22.0,,,2020-03-19
278,2,22.0,,AC Steckdose Typ 2,2020-03-19
279,1,22.0,,,2020-03-19
279,2,22.0,,AC Steckdose Typ 2,2020-03-19
280,1,22.0,,,2020-03-19
280,2,22.0,,AC Steckdose Typ 2,2020-03-19
281,1,22.0,,,2020-10-21
282,1,22.0,,,2020-10-21
283,1,22.0,,,2020-10-21
284,1,22.0,,,2020-10-21
285,1,22.0,,,2020-10-21
286,1,22.0,,,2020-10-21
287,1,22.0,,,2017-09-12
288,1,22.0,,,2014-06-24
288,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2014-06-24
289,1,22.0,,,2015-04-23
289,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2015-04-23
290,1,22.0,,,2019-07-18
290,2,22.0,,AC Steckdose Typ 2,2019-07-18
291,1,22.0,,,2019-08-16
291,2,22.0,,AC Steckdose Typ 2,2019-08-16
292,1,22.0,,,2019-08-16
292,2,22.0,,AC Steckdose Typ 2,2019-08-16
293,1,22.0,,,2019-08-16
293,2,22.0,,AC Steckdose Typ 2,2019-08-16
294,1,22.0,,,2020-02-17
294,2,22.0,,AC Steckdose Typ 2,2020-02-17
295,1,22.0,,,2021-05-06
295,1,22.0,,,2021-05-06
295,1,22.0,,,2021-05-06
295,1,22.0,,,2021-05-06
295,1,22.0,,,2021-05-06
295,1,22.0,,,2021-05-06
295,1,22.0,,,2021-05-06
295,1,22.0,,,2021-05-06
295,1,22.0,,,2021-05-06
295,1,22.0,,,2021-05-06
295,1,22.0,,,2021-05-06
295,1,22.0,,,2021-05-06
296,1,22.0,,,2018-01-20
296,2,22.0,,AC Steckdose Typ 2,2018-01-20
296,3,22.0,,AC Steckdose Typ 2,2018-01-20
296,4,22.0,,AC Steckdose Typ 2,2018-01-20
297,1,150.0,,,2021-09-29
297,2,150.0,,DC Kupplung Combo,2021-09-29
298,1,22.0,,,2021-03-11
298,2,11.0,,AC Steckdose Typ 2,2021-03-11
299,1,22.0,,,2014-06-18
299,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2014-06-18
300,1,22.0,,,2015-04-24
300,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2015-04-24
301,1,22.0,,,2014-08-26
301,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2014-08-26
302,1,22.0,,,2019-07-23
302,2,22.0,,AC Steckdose Typ 2,2019-07-23
303,1,22.0,,,2019-12-11
303,2,22.0,,AC Steckdose Typ 2,2019-12-11
304,1,11.0,,,2017-05-02
305,1,22.0,,,2017-12-11
305,2,22.0,,AC Steckdose Typ 2,2017-12-11
306,1,22.0,BD5652850017667E3997D1A56F8000B4E58EDC5C1B9ACFF8103CE10028814D0E5014F34DA56D6E79965CB3299A94D812,,2019-07-23
306,2,22.0,AF0A459F1C425FF9BDA41F350EB5D1B27F34D6A20B7930E370BA57A5C3F2330CC1B32AC89A4B743E8C42F9634F614438,AC Steckdose Typ 2,2019-07-23
307,1,22.0,7508FC75B03665D33A6EEF15269BDFC3D348B1EA0DA744B9B8CCBCEDF0243975DABE63D026B7965BF206DA32042E0B3D,,2019-07-23
307,2,22.0,A9E27BDDCC50A50C6E914E3F6EE479ACA4A05BED51342E092B5023F0F6D9FA2FBAE28C533D452F861E866154BB1074C8,AC Steckdose Typ 2,2019-07-23
308,1,22.0,5E83204EE6D21192A409AFDA803E51D4777956FC60F3692B1C5B42A2FCEC700AE88BF8879A304BF280BBDD7C62CFEBCA,,2019-07-23
308,2,22.0,11B53536A713D00980886523794DD902B6D5103494C0841F77D45E953E6D25D8A1A67533A59A7640B2A8A4A762212D4B,AC Steckdose Typ 2,2019-07-23
309,1,22.0,,,2019-07-31
309,2,22.0,,AC Steckdose Typ 2,2019-07-31
310,1,22.0,,,2018-12-19
310,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2018-12-19
311,1,50.0,,,2019-07-04
312,1,22.0,,,2018-12-19
312,2,22.0,,AC Steckdose Typ 2,2018-12-19
312,3,22.0,,AC Steckdose Typ 2,2018-12-19
313,1,43.0,,,2019-08-27
313,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2019-08-27
314,1,22.0,,,2019-03-31
314,2,22.0,,AC Steckdose Typ 2,2019-03-31
315,1,22.0,,,2019-03-30
315,2,22.0,,AC Steckdose Typ 2,2019-03-30
316,1,22.0,,,2019-03-31
316,1,22.0,,,2019-03-31
317,1,22.0,,,2019-03-31
317,2,22.0,,AC Steckdose Typ 2,2019-03-31
318,1,22.0,,,2019-03-31
318,2,22.0,,AC Steckdose Typ 2,2019-03-31
319,1,11.0,EAFF 4114 C549 BE73 C91b 76C1 FF18 0FF3 798F E196 CdAd b2bE F70b 4A91 2FA8 d021 E80d AA04 1F83 51b8 2269 048C 9E4b C7C0,,2021-04-08
319,2,11.0,6b9b F64d 940E 2833 6EdC 1C87 6371 d77F 40A4 EA10 1217 C8A7 9bb4 7FE6 043A CC1F 6970 AAA3 1F9b 2ACb F53C 47EC C4d1 7760,AC Steckdose Typ 2,2021-04-08
320,1,22.0,,,2021-02-21
320,2,11.0,,AC Steckdose Typ 2,2021-02-21
321,1,22.0,,,2019-03-31
321,2,22.0,,AC Steckdose Typ 2,2019-03-31
322,1,22.0,,,2019-03-31
322,2,22.0,,AC Steckdose Typ 2,2019-03-31
323,1,22.0,,,2019-05-15
323,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2019-05-15
324,1,43.0,,,2019-04-09
324,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2019-04-09
325,1,22.0,11F8 C28A A02F 9AAC 6893 A07d C722 1389 b000 E111 583A b4CF 54dd AF9d 2dC5 258E 95dE 8736 E9E4 85E6 A7b4 b933 0Ebd F305,,2021-04-08
325,2,22.0,7bF7 132F 7712 A3b6 E9E5 A4E0 27b2 6C6C 50F8 bC77 33C8 8dF1 d917 6554 7b1b FA7F C7d0 9AE3 d24b 61E3 8dEb 5d5F 4961,AC Steckdose Typ 2,2021-04-08
326,1,22.0,,,2021-09-29
326,2,22.0,,AC Steckdose Typ 2,2021-09-29
327,1,22.0,,,2019-01-29
327,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2019-01-29
328,1,43.0,,,2020-04-27
328,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2020-04-27
329,1,22.0,,,2014-12-09
329,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2014-12-09
330,1,22.0,,,2012-11-26
330,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2012-11-26
331,1,22.0,,,2019-09-26
331,2,22.0,,AC Steckdose Typ 2,2019-09-26
332,1,22.0,,,2019-10-25
332,2,22.0,,AC Steckdose Typ 2,2019-10-25
333,1,22.0,,,2019-10-25
333,2,22.0,,AC Steckdose Typ 2,2019-10-25
334,1,22.0,,,2020-02-11
334,2,22.0,,AC Steckdose Typ 2,2020-02-11
335,1,22.0,,,2020-02-11
335,2,22.0,,AC Steckdose Typ 2,2020-02-11
336,1,22.0,,,2020-02-11
336,2,22.0,,AC Steckdose Typ 2,2020-02-11
337,1,22.0,,,2020-02-11
337,2,22.0,,AC Steckdose Typ 2,2020-02-11
338,1,22.0,,,2020-02-11
338,2,22.0,,AC Steckdose Typ 2,2020-02-11
339,1,22.0,,,2020-02-11
339,2,22.0,,AC Steckdose Typ 2,2020-02-11
340,1,22.0,,,2020-05-18
340,2,22.0,,AC Steckdose Typ 2,2020-05-18
341,1,22.0,,,2020-05-18
341,2,22.0,,AC Steckdose Typ 2,2020-05-18
342,1,22.0,,,2020-04-29
342,2,22.0,,AC Steckdose Typ 2,2020-04-29
343,1,22.0,,,2020-04-29
343,2,22.0,,AC Steckdose Typ 2,2020-04-29
344,1,22.0,,,2020-10-15
345,1,22.0,,,2020-10-15
346,1,22.0,,,2020-10-15
347,1,22.0,,,2020-10-15
348,1,22.0,,,2021-06-25
348,1,22.0,,,2021-06-25
348,1,22.0,,,2021-06-25
348,1,22.0,,,2021-06-25
348,1,22.0,,,2021-06-25
348,1,22.0,,,2021-06-25
348,1,22.0,,,2021-06-25
348,1,22.0,,,2021-06-25
349,1,22.0,,,2021-01-19
349,2,11.0,,AC Steckdose Typ 2,2021-01-19
350,1,22.0,,,2021-02-21
350,2,11.0,,AC Steckdose Typ 2,2021-02-21
351,1,22.0,,,2018-11-30
351,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2018-11-30
352,1,22.0,,,2018-11-30
352,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2018-11-30
353,1,22.0,,,2018-11-30
353,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2018-11-30
354,1,22.0,,,2018-11-30
354,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2018-11-30
355,1,22.0,,,2018-12-19
355,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2018-12-19
356,1,22.0,,,2020-01-16
356,2,22.0,,AC Steckdose Typ 2,2020-01-16
357,1,150.0,,,2021-08-10
357,2,150.0,,DC Kupplung Combo,2021-08-10
358,1,22.0,,,2021-01-19
358,2,22.0,,AC Steckdose Typ 2,2021-01-19
359,1,22.0,,,2018-07-20
359,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2018-07-20
360,1,22.0,,,2018-07-20
360,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2018-07-20
360,1,22.0,,,2018-10-14
360,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2018-10-14
361,1,22.0,,,2018-10-14
361,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2018-10-14
362,1,22.0,,,2018-12-14
362,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2018-12-14
363,1,22.0,,,2019-11-15
363,2,22.0,,AC Steckdose Typ 2,2019-11-15
364,1,22.0,,,2019-10-25
364,2,22.0,,AC Steckdose Typ 2,2019-10-25
365,1,22.0,,,2019-09-13
365,2,22.0,,AC Steckdose Typ 2,2019-09-13
366,1,22.0,,,2019-11-21
366,2,22.0,,AC Steckdose Typ 2,2019-11-21
367,1,22.0,,,2016-11-21
367,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2016-11-21
367,1,22.0,,,2016-11-21
367,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2016-11-21
368,1,50.0,,,2019-09-26
368,2,22.0,,AC Steckdose Typ 2,2019-09-26
